InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
530486,40070,NESPRAY MILK POWDER 400G,12,2022-02-14 12:36:16,4.3,301022.0,1290.0,15480.0,Matale
530487,40020,ELEPHANT HOUSE CREAM SODA 1.5L,3,2022-02-14 18:28:59,1.45,301044.0,435.0,1305.0,Gampaha
530488,40034,HARISCHANDRA COFFEE 100G,1,2022-02-15 08:12:36,1.38,301049.0,415.0,415.0,Ampara
530489,40002,DILMAH EARL GREY TEA 50 BAGS,1,2022-02-15 18:19:10,3.1,,930.0,930.0,Kandy
530490,40060,SUNLIGHT SOAP 115G,3,2022-02-16 13:23:09,0.43,301075.0,130.0,390.0,Kalutara
530491,40006,MUNCHEE SUPER CREAM CRACKER 500G,1,2022-02-22 14:46:28,1.63,301027.0,490.0,490.0,Gampaha
530492,40002,DILMAH EARL GREY TEA 50 BAGS,4,2022-02-23 15:53:04,3.1,301071.0,930.0,3720.0,Kurunegala
530493,40001,DILMAH CEYLON TEA 500G,5,2022-02-26 11:43:48,4.37,301086.0,1310.0,6550.0,Anuradhapura
530494,40064,HORLICKS 500G,8,2022-02-26 12:24:08,3.45,301041.0,1035.0,8280.0,Galle
530495,40020,ELEPHANT HOUSE CREAM SODA 1.5L,4,2022-02-27 13:42:41,1.45,301130.0,435.0,1740.0,Gampaha
530496,40009,MUNCHEE TIKIRI MARIE 80G,2,2022-02-28 09:25:08,0.25,301154.0,75.0,150.0,Colombo
530497,40001,DILMAH CEYLON TEA 500G,6,2022-03-03 12:39:01,4.37,301220.0,1310.0,7860.0,Badulla
530498,40038,MOTHA FALUDA MIX 100G,3,2022-03-07 10:36:48,0.73,301137.0,220.0,660.0,Matale
530499,40008,MUNCHEE LEMON PUFF 200G,3,2022-03-09 10:45:20,0.73,301121.0,220.0,660.0,Hambantota
530500,40004,ZESTA TEA 400G,3,2022-03-10 11:33:00,3.82,301016.0,1145.0,3435.0,Badulla
530501,40004,ZESTA TEA 400G,3,2022-03-12 10:25:40,3.82,301085.0,1145.0,3435.0,Kalutara
530502,40010,MALIBAN MARIE BISCUITS 400G,1,2022-03-12 20:37:12,1.27,,380.0,380.0,Gampaha
530503,40014,SPA CEYLON HAND CREAM,1,2022-03-13 13:50:42,8.0,301029.0,2400.0,2400.0,Jaffna
530504,40078,SOFTLOGIC COCONUT MILK 400ML,8,2022-03-15 13:29:26,1.17,,350.0,2800.0,Hambantota
530505,40034,HARISCHANDRA COFFEE 100G,8,2022-03-15 17:37:07,1.38,,415.0,3320.0,Matara
530506,40069,ANCHOR BUTTER 200G,6,2022-03-16 10:52:28,2.83,301188.0,850.0,5100.0,Moneragala
530507,40003,DILMAH GREEN TEA 20 BAGS,4,2022-03-16 13:39:43,2.0,301165.0,600.0,2400.0,Kegalle
C530508,40004,ZESTA TEA 400G,-3,2022-03-17 13:39:21,3.82,301211.0,1145.0,-3435.0,Kandy
530509,40019,ELEPHANT HOUSE GINGER BEER 1.5L,3,2022-03-17 14:47:17,1.45,301065.0,435.0,1305.0,Jaffna
530510,40018,MD MANGO CHUTNEY 400G,8,2022-03-18 12:31:12,2.37,301154.0,710.0,5680.0,Kalutara
530511,40003,DILMAH GREEN TEA 20 BAGS,2,2022-03-19 08:05:35,2.0,301007.0,600.0,1200.0,Anuradhapura
530512,40051,LANKA SOY CHICKEN FLAVOUR 90G,2,2022-03-19 09:51:51,0.43,301204.0,130.0,260.0,Gampaha
530513,40079,CEYLON TOBACCO (CIGARETTES PACK),2,2022-03-19 18:21:48,4.37,301003.0,1310.0,2620.0,Kurunegala
530514,40061,VELVET BEAUTY SOAP 100G,2,2022-03-20 10:07:16,0.55,301194.0,165.0,330.0,Gampaha
530515,40023,RATHTHI MILK POWDER 400G,4,2022-03-20 15:03:30,4.0,301166.0,1200.0,4800.0,Gampaha
530516,40051,LANKA SOY CHICKEN FLAVOUR 90G,5,2022-03-22 08:33:51,0.43,301005.0,130.0,650.0,Gampaha
530517,40028,BAIRAHA CHICKEN 1KG,3,2022-03-22 13:04:36,5.28,301026.0,1585.0,4755.0,Gampaha
530518,40041,BABY CHERAMY SOAP 90G,3,2022-03-22 15:51:06,0.52,301170.0,155.0,465.0,Gampaha
530519,40001,DILMAH CEYLON TEA 500G,4,2022-03-24 09:20:00,4.37,301002.0,1310.0,5240.0,Ratnapura
530520,40058,DIVA WASHING POWDER 1KG,2,2022-03-25 18:09:40,2.37,,710.0,1420.0,Kandy
530521,40035,CBL SAMAPOSHA 200G,5,2022-03-28 14:56:44,0.65,301054.0,195.0,975.0,Kalutara
530522,40050,RANCRISP CASHEWS 50G,1,2022-03-28 18:43:12,1.27,301046.0,380.0,380.0,Kurunegala
530523,40038,MOTHA FALUDA MIX 100G,1,2022-03-29 15:42:24,0.73,,220.0,220.0,Jaffna
530524,40057,VIM DISHWASH LIQUID 500ML,2,2022-03-30 09:58:20,1.63,301137.0,490.0,980.0,Puttalam
530525,40019,ELEPHANT HOUSE GINGER BEER 1.5L,1,2022-03-30 20:45:32,1.45,,435.0,435.0,Colombo
530526,40004,ZESTA TEA 400G,2,2022-03-31 11:09:21,3.82,301049.0,1145.0,2290.0,Jaffna
530527,40018,MD MANGO CHUTNEY 400G,1,2022-04-01 09:03:34,2.37,301056.0,710.0,710.0,Vavuniya
530528,40001,DILMAH CEYLON TEA 500G,1,2022-04-01 10:54:24,4.37,,1310.0,1310.0,Galle
530529,40004,ZESTA TEA 400G,5,2022-04-05 11:48:09,3.82,301148.0,1145.0,5725.0,Gampaha
530530,40077,PILAWOOS FALOODA MIX 200G,1,2022-04-05 14:06:57,1.27,,380.0,380.0,Matale
530531,40082,NECTO 1.5L,2,2022-04-06 15:04:22,1.27,301133.0,380.0,760.0,Ratnapura
530532,40017,MD MIXED FRUIT JAM 500G,1,2022-04-08 16:06:37,2.37,,710.0,710.0,Moneragala
530533,40002,DILMAH EARL GREY TEA 50 BAGS,2,2022-04-09 12:36:38,3.1,,930.0,1860.0,Colombo
530534,40005,WATAWALA TEA 400G,6,2022-04-10 13:55:24,2.83,301204.0,850.0,5100.0,Ampara
530535,40005,WATAWALA TEA 400G,1,2022-04-12 08:23:45,2.83,301128.0,850.0,850.0,Ratnapura
530536,40010,MALIBAN MARIE BISCUITS 400G,10,2022-04-12 10:37:00,1.27,301141.0,380.0,3800.0,Kurunegala
530537,40081,SPRITE 1.5L,5,2022-04-12 12:30:53,1.27,301088.0,380.0,1900.0,Colombo
530538,40086,FITS COOKING OIL 1L,5,2022-04-12 13:05:21,4.0,301006.0,1200.0,6000.0,Colombo
530539,40041,BABY CHERAMY SOAP 90G,5,2022-04-13 14:22:17,0.52,301051.0,155.0,775.0,Gampaha
530540,40002,DILMAH EARL GREY TEA 50 BAGS,1,2022-04-14 09:45:33,3.1,301039.0,930.0,930.0,Galle
530541,40017,MD MIXED FRUIT JAM 500G,2,2022-04-15 18:06:36,2.37,301178.0,710.0,1420.0,Kurunegala
530542,40040,SIGNAL TOOTHPASTE 120G,1,2022-04-16 14:44:03,0.83,301001.0,250.0,250.0,Kalutara
530543,40001,DILMAH CEYLON TEA 500G,1,2022-04-16 17:47:20,4.37,301097.0,1310.0,1310.0,Moneragala
530544,40001,DILMAH CEYLON TEA 500G,2,2022-04-16 17:55:54,4.37,301181.0,1310.0,2620.0,Kandy
530545,40089,KANDOS CHOCOLATE BAR 100G,2,2022-04-17 13:30:00,0.92,301033.0,275.0,550.0,Kegalle
530546,40017,MD MIXED FRUIT JAM 500G,3,2022-04-18 09:11:00,2.37,301109.0,710.0,2130.0,Badulla
530547,40011,MALIBAN LEMON PUFF 200G,2,2022-04-19 15:34:27,0.73,301020.0,220.0,440.0,Colombo
530548,40067,COLGATE TOOTHPASTE 120G,3,2022-04-19 17:21:25,0.87,301170.0,260.0,780.0,Gampaha
530549,40027,KEELLS CHICKEN SAUSAGES 500G,2,2022-04-20 17:44:57,3.45,301192.0,1035.0,2070.0,Gampaha
530550,40053,WIJAYA CHILLI POWDER 250G,3,2022-04-22 15:03:37,1.63,301148.0,490.0,1470.0,Colombo
530551,40059,SURF EXCEL 1KG,5,2022-04-22 15:31:57,3.1,301046.0,930.0,4650.0,Kalutara
530552,40010,MALIBAN MARIE BISCUITS 400G,2,2022-04-22 20:51:21,1.27,301148.0,380.0,760.0,Matale
530553,40002,DILMAH EARL GREY TEA 50 BAGS,3,2022-04-25 18:04:54,3.1,301133.0,930.0,2790.0,Ratnapura
530554,40090,RITZBURY CHOCOLATE BAR 100G,6,2022-04-25 19:55:03,0.95,,285.0,1710.0,Matara
530555,40049,ROZA PASTA MACARONI 400G,1,2022-04-26 09:58:01,1.1,,330.0,330.0,Matale
530556,40037,MOTHA STRAWBERRY JELLY 100G,2,2022-04-26 18:59:13,0.43,301002.0,130.0,260.0,Jaffna
530557,40016,LINK SAMAHAN BOX (100 PACKETS),2,2022-04-27 11:14:27,5.47,,1640.0,3280.0,Kandy
530558,40043,ASTRA MARGARINE 250G,4,2022-04-29 16:07:56,1.45,301220.0,435.0,1740.0,Ampara
530559,40002,DILMAH EARL GREY TEA 50 BAGS,4,2022-04-30 15:47:56,3.1,301185.0,930.0,3720.0,Ratnapura
530560,40071,MA MA NOODLES 5 PACK,4,2022-04-30 19:33:18,1.45,301071.0,435.0,1740.0,Colombo
530561,40037,MOTHA STRAWBERRY JELLY 100G,1,2022-05-01 13:44:27,0.43,301184.0,130.0,130.0,Anuradhapura
530562,40001,DILMAH CEYLON TEA 500G,5,2022-05-03 12:25:04,4.37,301212.0,1310.0,6550.0,Badulla
530563,40091,USWATTE SPICES MIXED CURRY POWDER 100G,2,2022-05-03 17:30:48,0.8,301007.0,240.0,480.0,Matara
530564,40008,MUNCHEE LEMON PUFF 200G,3,2022-05-08 19:07:18,0.73,301096.0,220.0,660.0,Kurunegala
530565,40042,MARINA COCONUT OIL 1L,8,2022-05-12 18:15:47,3.45,,1035.0,8280.0,Matale
530566,40004,ZESTA TEA 400G,2,2022-05-13 09:45:38,3.82,301026.0,1145.0,2290.0,Trincomalee
530567,40004,ZESTA TEA 400G,2,2022-05-13 20:53:26,3.82,,1145.0,2290.0,Colombo
530568,40027,KEELLS CHICKEN SAUSAGES 500G,2,2022-05-14 09:43:31,3.45,301034.0,1035.0,2070.0,Batticaloa
530569,40030,KIST MIXED FRUIT NECTAR 1L,12,2022-05-15 14:40:30,2.0,301180.0,600.0,7200.0,Colombo
530570,40040,SIGNAL TOOTHPASTE 120G,1,2022-05-17 10:41:37,0.83,301010.0,250.0,250.0,Jaffna
530571,40011,MALIBAN LEMON PUFF 200G,3,2022-05-19 11:21:42,0.73,301027.0,220.0,660.0,Kurunegala
530572,40002,DILMAH EARL GREY TEA 50 BAGS,5,2022-05-19 20:55:17,3.1,301219.0,930.0,4650.0,Gampaha
530573,40005,WATAWALA TEA 400G,6,2022-05-20 13:40:40,2.83,301058.0,850.0,5100.0,Kegalle
530574,40020,ELEPHANT HOUSE CREAM SODA 1.5L,2,2022-05-21 17:02:12,1.45,301112.0,435.0,870.0,Badulla
530575,40010,MALIBAN MARIE BISCUITS 400G,1,2022-05-22 08:26:39,1.27,301168.0,380.0,380.0,Kalutara
530576,40044,HAPPY COW CHEESE 120G,2,2022-05-23 18:15:54,3.1,301012.0,930.0,1860.0,Gampaha
530577,40029,KIST TOMATO KETCHUP 400G,1,2022-05-25 12:45:14,1.63,,490.0,490.0,Polonnaruwa
530578,40024,HIGHLAND MILK 1L,3,2022-05-25 14:27:53,1.45,301104.0,435.0,1305.0,Kegalle
530579,40049,ROZA PASTA MACARONI 400G,4,2022-05-26 11:43:20,1.1,301053.0,330.0,1320.0,Jaffna
530580,40073,DELMEGE BASMATI RICE 5KG,1,2022-05-29 19:43:50,7.65,301069.0,2295.0,2295.0,Nuwara Eliya
530581,40007,MUNCHEE CHOCOLATE BISCUIT 200G,4,2022-06-01 20:26:42,0.8,,240.0,960.0,Gampaha
530582,40053,WIJAYA CHILLI POWDER 250G,6,2022-06-03 08:32:42,1.63,301023.0,490.0,2940.0,Kegalle
530583,40008,MUNCHEE LEMON PUFF 200G,1,2022-06-04 08:25:42,0.73,301141.0,220.0,220.0,Puttalam
530584,40036,MAGGI COCONUT MILK POWDER 300G,2,2022-06-04 17:50:28,2.73,301151.0,820.0,1640.0,Hambantota
530585,40028,BAIRAHA CHICKEN 1KG,6,2022-06-06 15:10:51,5.28,,1585.0,9510.0,Gampaha
530586,40058,DIVA WASHING POWDER 1KG,1,2022-06-07 20:26:19,2.37,301175.0,710.0,710.0,Jaffna
530587,40016,LINK SAMAHAN BOX (100 PACKETS),4,2022-06-08 15:54:23,5.47,301073.0,1640.0,6560.0,Kalutara
530588,40001,DILMAH CEYLON TEA 500G,6,2022-06-08 17:43:09,4.37,301026.0,1310.0,7860.0,Kurunegala
530589,40088,CARGILLS FRESH EGGS (10),1,2022-06-09 17:47:43,1.27,301025.0,380.0,380.0,Kegalle
530590,40036,MAGGI COCONUT MILK POWDER 300G,2,2022-06-13 13:38:40,2.73,301005.0,820.0,1640.0,Polonnaruwa
530591,40060,SUNLIGHT SOAP 115G,2,2022-06-14 13:58:10,0.43,301156.0,130.0,260.0,Polonnaruwa
530592,40016,LINK SAMAHAN BOX (100 PACKETS),4,2022-06-15 15:22:20,5.47,301134.0,1640.0,6560.0,Kalutara
530593,40072,FUN FOODS MAYONNAISE 250G,5,2022-06-15 18:30:42,1.78,301204.0,535.0,2675.0,Kalutara
C530594,40027,KEELLS CHICKEN SAUSAGES 500G,-2,2022-06-15 19:06:57,3.45,301028.0,1035.0,-2070.0,Colombo
530595,40061,VELVET BEAUTY SOAP 100G,8,2022-06-22 08:10:36,0.55,301007.0,165.0,1320.0,Jaffna
530596,40001,DILMAH CEYLON TEA 500G,2,2022-06-23 17:15:34,4.37,301186.0,1310.0,2620.0,Gampaha
530597,40005,WATAWALA TEA 400G,4,2022-06-24 14:02:45,2.83,301006.0,850.0,3400.0,Ratnapura
530598,40010,MALIBAN MARIE BISCUITS 400G,5,2022-06-24 15:35:50,1.27,301109.0,380.0,1900.0,Ampara
530599,40043,ASTRA MARGARINE 250G,1,2022-06-25 13:29:41,1.45,301148.0,435.0,435.0,Mannar
530600,40010,MALIBAN MARIE BISCUITS 400G,2,2022-06-26 19:17:04,1.27,301056.0,380.0,760.0,Matara
530601,40038,MOTHA FALUDA MIX 100G,2,2022-06-27 10:30:12,0.73,301116.0,220.0,440.0,Gampaha
530602,40006,MUNCHEE SUPER CREAM CRACKER 500G,6,2022-06-29 14:15:00,1.63,301002.0,490.0,2940.0,Gampaha
530603,40004,ZESTA TEA 400G,15,2022-06-30 20:13:19,3.82,301173.0,1145.0,17175.0,Polonnaruwa
530604,40040,SIGNAL TOOTHPASTE 120G,3,2022-07-02 16:39:33,0.83,301010.0,250.0,750.0,Trincomalee
530605,40017,MD MIXED FRUIT JAM 500G,3,2022-07-06 09:34:42,2.37,,710.0,2130.0,Gampaha
530606,40030,KIST MIXED FRUIT NECTAR 1L,4,2022-07-06 12:17:12,2.0,301001.0,600.0,2400.0,Kandy
530607,40070,NESPRAY MILK POWDER 400G,2,2022-07-11 12:07:28,4.3,,1290.0,2580.0,Kandy
530608,40006,MUNCHEE SUPER CREAM CRACKER 500G,6,2022-07-14 09:52:46,1.63,301025.0,490.0,2940.0,Colombo
530609,40027,KEELLS CHICKEN SAUSAGES 500G,1,2022-07-15 09:39:04,3.45,301051.0,1035.0,1035.0,Kurunegala
530610,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,2022-07-15 19:17:22,0.8,301028.0,240.0,240.0,Badulla
530611,40023,RATHTHI MILK POWDER 400G,1,2022-07-16 16:44:54,4.0,301028.0,1200.0,1200.0,Matara
530612,40001,DILMAH CEYLON TEA 500G,6,2022-07-17 18:02:57,4.37,,1310.0,7860.0,Ratnapura
530613,40001,DILMAH CEYLON TEA 500G,3,2022-07-18 14:12:35,4.37,301120.0,1310.0,3930.0,Puttalam
530614,40062,NESTOMALT 400G,3,2022-07-20 10:33:15,2.25,,675.0,2025.0,Batticaloa
530615,40002,DILMAH EARL GREY TEA 50 BAGS,1,2022-07-21 14:22:45,3.1,301021.0,930.0,930.0,Ratnapura
530616,40019,ELEPHANT HOUSE GINGER BEER 1.5L,2,2022-07-21 18:20:45,1.45,301019.0,435.0,870.0,Kurunegala
530617,40080,COCA-COLA 1.5L,5,2022-07-22 12:00:49,1.27,301116.0,380.0,1900.0,Galle
530618,40002,DILMAH EARL GREY TEA 50 BAGS,4,2022-07-22 13:18:22,3.1,301087.0,930.0,3720.0,Gampaha
530619,40083,BOGAWANTALAWA TEA 400G,10,2022-07-23 15:22:30,3.28,301087.0,985.0,9850.0,Hambantota
530620,40045,PANADOL 100 TABLETS,3,2022-07-23 17:14:48,1.63,301182.0,490.0,1470.0,Hambantota
530621,40038,MOTHA FALUDA MIX 100G,8,2022-07-24 17:53:04,0.73,301174.0,220.0,1760.0,Kalutara
530622,40088,CARGILLS FRESH EGGS (10),5,2022-07-25 11:09:40,1.27,301217.0,380.0,1900.0,Kalutara
530623,40007,MUNCHEE CHOCOLATE BISCUIT 200G,2,2022-07-25 12:52:00,0.8,301076.0,240.0,480.0,Kandy
530624,40001,DILMAH CEYLON TEA 500G,5,2022-07-25 15:11:41,4.37,301203.0,1310.0,6550.0,Hambantota
530625,40063,MILO 400G,3,2022-07-25 19:10:03,2.83,301114.0,850.0,2550.0,Ampara
530626,40002,DILMAH EARL GREY TEA 50 BAGS,8,2022-07-26 08:10:02,3.1,,930.0,7440.0,Colombo
530627,40003,DILMAH GREEN TEA 20 BAGS,2,2022-07-28 19:38:13,2.0,301199.0,600.0,1200.0,Badulla
530628,40010,MALIBAN MARIE BISCUITS 400G,2,2022-07-29 13:10:04,1.27,301069.0,380.0,760.0,Gampaha
530629,40008,MUNCHEE LEMON PUFF 200G,4,2022-07-29 18:34:27,0.73,301207.0,220.0,880.0,Polonnaruwa
530630,40028,BAIRAHA CHICKEN 1KG,20,2022-08-03 19:00:05,5.28,301043.0,1585.0,31700.0,Kandy
530631,40016,LINK SAMAHAN BOX (100 PACKETS),3,2022-08-05 17:00:25,5.47,301065.0,1640.0,4920.0,Colombo
530632,40004,ZESTA TEA 400G,5,2022-08-07 15:43:03,3.82,301043.0,1145.0,5725.0,Kurunegala
530633,40023,RATHTHI MILK POWDER 400G,1,2022-08-08 15:19:37,4.0,301032.0,1200.0,1200.0,Trincomalee
530634,40056,SUNSILK BLACK SHAMPOO 200ML,4,2022-08-10 11:14:24,2.0,,600.0,2400.0,Kalutara
530635,40001,DILMAH CEYLON TEA 500G,3,2022-08-10 12:48:15,4.37,301131.0,1310.0,3930.0,Gampaha
530636,40001,DILMAH CEYLON TEA 500G,1,2022-08-10 19:25:13,4.37,301026.0,1310.0,1310.0,Colombo
530637,40033,HARISCHANDRA NOODLES 400G,15,2022-08-11 13:38:39,0.92,301219.0,275.0,4125.0,Gampaha
530638,40003,DILMAH GREEN TEA 20 BAGS,1,2022-08-11 15:45:10,2.0,301205.0,600.0,600.0,Gampaha
530639,40004,ZESTA TEA 400G,4,2022-08-12 16:09:31,3.82,301016.0,1145.0,4580.0,Kurunegala
530640,40070,NESPRAY MILK POWDER 400G,4,2022-08-15 15:11:29,4.3,301056.0,1290.0,5160.0,Nuwara Eliya
530641,40028,BAIRAHA CHICKEN 1KG,2,2022-08-15 20:46:48,5.28,301006.0,1585.0,3170.0,Moneragala
530642,40007,MUNCHEE CHOCOLATE BISCUIT 200G,2,2022-08-16 20:36:46,0.8,301024.0,240.0,480.0,Colombo
530643,40078,SOFTLOGIC COCONUT MILK 400ML,3,2022-08-19 08:29:27,1.17,301002.0,350.0,1050.0,Matara
530644,40009,MUNCHEE TIKIRI MARIE 80G,8,2022-08-19 10:36:13,0.25,301218.0,75.0,600.0,Kandy
530645,40009,MUNCHEE TIKIRI MARIE 80G,1,2022-08-20 12:10:36,0.25,301124.0,75.0,75.0,Colombo
530646,40034,HARISCHANDRA COFFEE 100G,8,2022-08-21 09:10:59,1.38,301143.0,415.0,3320.0,Colombo
530647,40012,MALIBAN CREAM CRACKER 500G,8,2022-08-22 12:25:31,1.53,301144.0,460.0,3680.0,Colombo
530648,40006,MUNCHEE SUPER CREAM CRACKER 500G,6,2022-08-24 18:42:34,1.63,301153.0,490.0,2940.0,Galle
530649,40010,MALIBAN MARIE BISCUITS 400G,3,2022-08-28 11:10:47,1.27,,380.0,1140.0,Anuradhapura
530650,40018,MD MANGO CHUTNEY 400G,2,2022-08-31 13:19:14,2.37,,710.0,1420.0,Jaffna
530651,40057,VIM DISHWASH LIQUID 500ML,3,2022-09-01 13:32:09,1.63,301031.0,490.0,1470.0,Polonnaruwa
530652,40005,WATAWALA TEA 400G,2,2022-09-01 14:35:42,2.83,301204.0,850.0,1700.0,Anuradhapura
530653,40001,DILMAH CEYLON TEA 500G,8,2022-09-02 11:41:57,4.37,301217.0,1310.0,10480.0,Colombo
530654,40027,KEELLS CHICKEN SAUSAGES 500G,6,2022-09-04 19:02:52,3.45,301068.0,1035.0,6210.0,Jaffna
530655,40011,MALIBAN LEMON PUFF 200G,2,2022-09-05 20:16:37,0.73,301082.0,220.0,440.0,Badulla
530656,40047,PELWATTE BUTTER 200G,1,2022-09-06 15:00:12,2.73,301189.0,820.0,820.0,Ratnapura
530657,40031,PRIMA KOTTU MEE CUP,6,2022-09-08 08:15:21,0.55,301028.0,165.0,990.0,Colombo
530658,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,4,2022-09-11 08:28:43,2.92,301185.0,875.0,3500.0,Galle
530659,40009,MUNCHEE TIKIRI MARIE 80G,4,2022-09-12 09:03:49,0.25,301200.0,75.0,300.0,Kandy
530660,40032,PRIMA STELLA NOODLES 400G,5,2022-09-14 15:44:05,1.02,301201.0,305.0,1525.0,Jaffna
530661,40019,ELEPHANT HOUSE GINGER BEER 1.5L,3,2022-09-19 15:42:00,1.45,301143.0,435.0,1305.0,Nuwara Eliya
530662,40008,MUNCHEE LEMON PUFF 200G,2,2022-09-20 12:19:01,0.73,,220.0,440.0,Ampara
530663,40011,MALIBAN LEMON PUFF 200G,1,2022-09-20 16:52:10,0.73,301106.0,220.0,220.0,Badulla
530664,40003,DILMAH GREEN TEA 20 BAGS,2,2022-09-21 08:39:44,2.0,301008.0,600.0,1200.0,Mullaitivu
530665,40017,MD MIXED FRUIT JAM 500G,3,2022-09-23 14:22:22,2.37,,710.0,2130.0,Matale
530666,40010,MALIBAN MARIE BISCUITS 400G,3,2022-09-27 19:22:17,1.27,301185.0,380.0,1140.0,Kegalle
530667,40026,KITHUL TREACLE 750ML,3,2022-09-27 19:23:35,6.55,301083.0,1965.0,5895.0,Colombo
530668,40035,CBL SAMAPOSHA 200G,2,2022-10-01 08:58:28,0.65,301013.0,195.0,390.0,Jaffna
530669,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,2022-10-01 11:38:48,0.8,301033.0,240.0,240.0,Moneragala
530670,40018,MD MANGO CHUTNEY 400G,2,2022-10-01 15:49:21,2.37,301218.0,710.0,1420.0,Matara
530671,40018,MD MANGO CHUTNEY 400G,4,2022-10-01 20:52:06,2.37,301049.0,710.0,2840.0,Mannar
530672,40001,DILMAH CEYLON TEA 500G,5,2022-10-02 18:08:40,4.37,301181.0,1310.0,6550.0,Gampaha
530673,40010,MALIBAN MARIE BISCUITS 400G,5,2022-10-03 16:21:57,1.27,301004.0,380.0,1900.0,Batticaloa
530674,40034,HARISCHANDRA COFFEE 100G,2,2022-10-04 10:59:23,1.38,,415.0,830.0,Ratnapura
530675,40072,FUN FOODS MAYONNAISE 250G,3,2022-10-06 12:18:42,1.78,301004.0,535.0,1605.0,Matara
530676,40038,MOTHA FALUDA MIX 100G,4,2022-10-09 15:31:03,0.73,,220.0,880.0,Badulla
530677,40006,MUNCHEE SUPER CREAM CRACKER 500G,5,2022-10-09 17:26:10,1.63,301037.0,490.0,2450.0,Matara
530678,40082,NECTO 1.5L,3,2022-10-11 10:23:54,1.27,301003.0,380.0,1140.0,Matara
530679,40002,DILMAH EARL GREY TEA 50 BAGS,4,2022-10-12 18:44:29,3.1,301072.0,930.0,3720.0,Jaffna
530680,40081,SPRITE 1.5L,2,2022-10-15 16:07:15,1.27,301170.0,380.0,760.0,Kandy
530681,40031,PRIMA KOTTU MEE CUP,15,2022-10-17 09:41:26,0.55,301007.0,165.0,2475.0,Kegalle
530682,40004,ZESTA TEA 400G,1,2022-10-20 11:36:30,3.82,301113.0,1145.0,1145.0,Ratnapura
530683,40052,WIJAYA ROASTED CURRY POWDER 250G,3,2022-10-21 10:24:58,1.45,301068.0,435.0,1305.0,Kegalle
530684,40085,RANFAT COOKING OIL 1L,3,2022-10-21 19:04:40,4.18,301069.0,1255.0,3765.0,Jaffna
530685,40057,VIM DISHWASH LIQUID 500ML,3,2022-10-22 08:01:25,1.63,301216.0,490.0,1470.0,Kegalle
530686,40047,PELWATTE BUTTER 200G,5,2022-10-22 08:20:40,2.73,,820.0,4100.0,Kandy
530687,40022,ANCHOR MILK POWDER 400G,4,2022-10-23 18:16:34,4.18,301216.0,1255.0,5020.0,Jaffna
530688,40030,KIST MIXED FRUIT NECTAR 1L,5,2022-10-24 11:18:13,2.0,301012.0,600.0,3000.0,Puttalam
530689,40020,ELEPHANT HOUSE CREAM SODA 1.5L,15,2022-10-24 17:06:12,1.45,,435.0,6525.0,Badulla
530690,40063,MILO 400G,6,2022-10-25 13:05:43,2.83,301113.0,850.0,5100.0,Gampaha
530691,40092,ARALIYA COCONUT MILK POWDER 300G,4,2022-10-25 14:44:11,2.55,301071.0,765.0,3060.0,Ratnapura
530692,40027,KEELLS CHICKEN SAUSAGES 500G,3,2022-10-25 17:35:12,3.45,301144.0,1035.0,3105.0,Galle
530693,40084,AKBAR TEA 400G,2,2022-10-25 20:48:32,2.55,,765.0,1530.0,Batticaloa
530694,40087,CARGILLS MAGIC SAUSAGES 400G,10,2022-10-26 16:30:28,2.83,301124.0,850.0,8500.0,Ratnapura
530695,40004,ZESTA TEA 400G,4,2022-10-26 19:14:32,3.82,301066.0,1145.0,4580.0,Ratnapura
530696,40031,PRIMA KOTTU MEE CUP,1,2022-10-27 09:39:42,0.55,301106.0,165.0,165.0,Batticaloa
530697,40014,SPA CEYLON HAND CREAM,2,2022-10-27 13:14:27,8.0,,2400.0,4800.0,Matara
530698,40009,MUNCHEE TIKIRI MARIE 80G,1,2022-10-29 19:20:04,0.25,,75.0,75.0,Colombo
530699,40005,WATAWALA TEA 400G,6,2022-10-30 15:47:19,2.83,301160.0,850.0,5100.0,Gampaha
530700,40002,DILMAH EARL GREY TEA 50 BAGS,6,2022-10-31 11:52:25,3.1,301022.0,930.0,5580.0,Gampaha
530701,40013,SPA CEYLON SLEEP BODY LOTION,2,2022-11-01 13:50:57,12.73,301002.0,3820.0,7640.0,Trincomalee
530702,40086,FITS COOKING OIL 1L,8,2022-11-02 10:40:17,4.0,301116.0,1200.0,9600.0,Vavuniya
530703,40011,MALIBAN LEMON PUFF 200G,6,2022-11-04 19:10:56,0.73,301013.0,220.0,1320.0,Kegalle
530704,40014,SPA CEYLON HAND CREAM,2,2022-11-05 08:01:26,8.0,301072.0,2400.0,4800.0,Gampaha
530705,40025,KOTMALE FRESH MILK 1L,3,2022-11-05 14:56:29,1.63,301032.0,490.0,1470.0,Kurunegala
530706,40001,DILMAH CEYLON TEA 500G,5,2022-11-06 08:00:37,4.37,301119.0,1310.0,6550.0,Mullaitivu
530707,40029,KIST TOMATO KETCHUP 400G,3,2022-11-09 10:27:22,1.63,301004.0,490.0,1470.0,Colombo
