InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
520494,40051,LANKA SOY CHICKEN FLAVOUR 90G,6,2022-01-28 19:55:31,0.43,,130.0,780.0,Ampara
520495,40038,MOTHA FALUDA MIX 100G,2,2022-01-31 12:05:19,0.73,201156.0,220.0,440.0,Batticaloa
520496,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,2022-01-31 13:34:43,0.8,201166.0,240.0,240.0,Ampara
520497,40001,DILMAH CEYLON TEA 500G,10,2022-01-31 18:27:37,4.37,201180.0,1310.0,13100.0,Polonnaruwa
520498,40031,PRIMA KOTTU MEE CUP,5,2022-02-01 08:24:58,0.55,201040.0,165.0,825.0,Jaffna
520499,40046,MARMITE 100G,2,2022-02-01 10:22:40,2.73,201123.0,820.0,1640.0,Nuwara Eliya
520500,40087,CARGILLS MAGIC SAUSAGES 400G,1,2022-02-01 11:14:14,2.83,201009.0,850.0,850.0,Jaffna
520501,40003,DILMAH GREEN TEA 20 BAGS,3,2022-02-02 09:48:29,2.0,201034.0,600.0,1800.0,Kegalle
520502,40002,DILMAH EARL GREY TEA 50 BAGS,2,2022-02-04 10:29:41,3.1,201029.0,930.0,1860.0,Nuwara Eliya
520503,40018,MD MANGO CHUTNEY 400G,5,2022-02-04 10:43:21,2.37,201151.0,710.0,3550.0,Colombo
520504,40041,BABY CHERAMY SOAP 90G,1,2022-02-04 14:44:22,0.52,201060.0,155.0,155.0,Hambantota
520505,40024,HIGHLAND MILK 1L,8,2022-02-05 15:09:26,1.45,,435.0,3480.0,Kandy
520506,40004,ZESTA TEA 400G,6,2022-02-07 15:01:59,3.82,201011.0,1145.0,6870.0,Moneragala
520507,40085,RANFAT COOKING OIL 1L,1,2022-02-12 13:04:16,4.18,201088.0,1255.0,1255.0,Polonnaruwa
520508,40055,LIFEBUOY SOAP 100G,8,2022-02-14 11:53:54,0.47,201177.0,140.0,1120.0,Kalutara
520509,40012,MALIBAN CREAM CRACKER 500G,2,2022-02-15 10:14:39,1.53,,460.0,920.0,Kurunegala
520510,40087,CARGILLS MAGIC SAUSAGES 400G,2,2022-02-18 20:15:39,2.83,201085.0,850.0,1700.0,Trincomalee
520511,40054,PEARS BABY POWDER 100G,1,2022-02-20 09:51:08,0.92,201060.0,275.0,275.0,Moneragala
520512,40034,HARISCHANDRA COFFEE 100G,4,2022-02-20 11:41:41,1.38,201103.0,415.0,1660.0,Ratnapura
520513,40002,DILMAH EARL GREY TEA 50 BAGS,4,2022-02-20 15:59:25,3.1,201002.0,930.0,3720.0,Gampaha
520514,40018,MD MANGO CHUTNEY 400G,5,2022-02-21 19:52:02,2.37,201052.0,710.0,3550.0,Polonnaruwa
520515,40083,BOGAWANTALAWA TEA 400G,4,2022-02-23 20:36:37,3.28,201035.0,985.0,3940.0,Ampara
520516,40003,DILMAH GREEN TEA 20 BAGS,5,2022-02-24 11:39:39,2.0,201153.0,600.0,3000.0,Moneragala
520517,40067,COLGATE TOOTHPASTE 120G,10,2022-02-25 15:33:22,0.87,201100.0,260.0,2600.0,Kandy
520518,40012,MALIBAN CREAM CRACKER 500G,1,2022-02-25 15:57:42,1.53,,460.0,460.0,Matale
520519,40013,SPA CEYLON SLEEP BODY LOTION,4,2022-02-26 17:16:54,12.73,201202.0,3820.0,15280.0,Galle
520520,40001,DILMAH CEYLON TEA 500G,2,2022-02-27 13:55:04,4.37,201096.0,1310.0,2620.0,Trincomalee
520521,40008,MUNCHEE LEMON PUFF 200G,6,2022-03-01 08:50:29,0.73,201027.0,220.0,1320.0,Colombo
520522,40031,PRIMA KOTTU MEE CUP,4,2022-03-01 18:31:47,0.55,201023.0,165.0,660.0,Galle
520523,40001,DILMAH CEYLON TEA 500G,5,2022-03-02 16:21:08,4.37,201087.0,1310.0,6550.0,Matara
520524,40090,RITZBURY CHOCOLATE BAR 100G,3,2022-03-03 11:41:22,0.95,201067.0,285.0,855.0,Galle
520525,40003,DILMAH GREEN TEA 20 BAGS,3,2022-03-04 09:08:23,2.0,201153.0,600.0,1800.0,Gampaha
520526,40003,DILMAH GREEN TEA 20 BAGS,4,2022-03-04 10:29:56,2.0,,600.0,2400.0,Kurunegala
520527,40001,DILMAH CEYLON TEA 500G,10,2022-03-05 18:07:54,4.37,,1310.0,13100.0,Kandy
520528,40013,SPA CEYLON SLEEP BODY LOTION,6,2022-03-06 10:56:40,12.73,201216.0,3820.0,22920.0,Ampara
520529,40015,SIDDHALEPA BALM 50G,4,2022-03-06 19:38:41,0.92,201143.0,275.0,1100.0,Kegalle
520530,40004,ZESTA TEA 400G,2,2022-03-07 18:02:08,3.82,201113.0,1145.0,2290.0,Kegalle
520531,40004,ZESTA TEA 400G,2,2022-03-09 09:50:03,3.82,201187.0,1145.0,2290.0,Kegalle
520532,40005,WATAWALA TEA 400G,4,2022-03-09 14:48:52,2.83,201067.0,850.0,3400.0,Kalutara
520533,40012,MALIBAN CREAM CRACKER 500G,1,2022-03-10 09:06:39,1.53,201002.0,460.0,460.0,Hambantota
520534,40045,PANADOL 100 TABLETS,2,2022-03-12 08:43:24,1.63,,490.0,980.0,Gampaha
520535,40051,LANKA SOY CHICKEN FLAVOUR 90G,1,2022-03-12 18:25:00,0.43,201107.0,130.0,130.0,Kalutara
520536,40010,MALIBAN MARIE BISCUITS 400G,1,2022-03-13 17:27:33,1.27,201002.0,380.0,380.0,Matale
520537,40043,ASTRA MARGARINE 250G,2,2022-03-14 09:08:00,1.45,201198.0,435.0,870.0,Batticaloa
520538,40037,MOTHA STRAWBERRY JELLY 100G,1,2022-03-14 13:25:37,0.43,,130.0,130.0,Matale
520539,40001,DILMAH CEYLON TEA 500G,1,2022-03-15 20:31:02,4.37,201064.0,1310.0,1310.0,Colombo
520540,40033,HARISCHANDRA NOODLES 400G,2,2022-03-16 11:42:41,0.92,,275.0,550.0,Gampaha
520541,40012,MALIBAN CREAM CRACKER 500G,8,2022-03-19 14:41:58,1.53,201001.0,460.0,3680.0,Galle
520542,40077,PILAWOOS FALOODA MIX 200G,1,2022-03-20 16:22:25,1.27,201160.0,380.0,380.0,Kalutara
520543,40019,ELEPHANT HOUSE GINGER BEER 1.5L,1,2022-03-22 10:00:00,1.45,201141.0,435.0,435.0,Jaffna
520544,40002,DILMAH EARL GREY TEA 50 BAGS,2,2022-03-26 12:22:16,3.1,,930.0,1860.0,Anuradhapura
520545,40028,BAIRAHA CHICKEN 1KG,5,2022-03-27 15:22:32,5.28,201177.0,1585.0,7925.0,Colombo
520546,40084,AKBAR TEA 400G,1,2022-03-28 11:43:09,2.55,201114.0,765.0,765.0,Kalutara
520547,40072,FUN FOODS MAYONNAISE 250G,3,2022-03-30 20:10:31,1.78,201174.0,535.0,1605.0,Ratnapura
520548,40004,ZESTA TEA 400G,6,2022-03-31 08:39:11,3.82,201068.0,1145.0,6870.0,Kurunegala
520549,40004,ZESTA TEA 400G,10,2022-03-31 09:40:39,3.82,201020.0,1145.0,11450.0,Gampaha
520550,40016,LINK SAMAHAN BOX (100 PACKETS),4,2022-04-04 13:30:03,5.47,201018.0,1640.0,6560.0,Badulla
520551,40001,DILMAH CEYLON TEA 500G,5,2022-04-04 13:50:00,4.37,201012.0,1310.0,6550.0,Kegalle
520552,40009,MUNCHEE TIKIRI MARIE 80G,3,2022-04-05 20:04:01,0.25,201218.0,75.0,225.0,Anuradhapura
520553,40031,PRIMA KOTTU MEE CUP,2,2022-04-07 13:38:16,0.55,201018.0,165.0,330.0,Polonnaruwa
520554,40002,DILMAH EARL GREY TEA 50 BAGS,6,2022-04-08 08:52:00,3.1,201103.0,930.0,5580.0,Gampaha
C520555,40001,DILMAH CEYLON TEA 500G,-10,2022-04-08 18:13:32,4.37,201128.0,1310.0,-13100.0,Ratnapura
520556,40015,SIDDHALEPA BALM 50G,4,2022-04-09 09:41:18,0.92,201102.0,275.0,1100.0,Ampara
520557,40026,KITHUL TREACLE 750ML,8,2022-04-09 17:47:46,6.55,201092.0,1965.0,15720.0,Badulla
520558,40002,DILMAH EARL GREY TEA 50 BAGS,4,2022-04-10 12:57:15,3.1,201212.0,930.0,3720.0,Colombo
520559,40054,PEARS BABY POWDER 100G,2,2022-04-10 13:52:35,0.92,201048.0,275.0,550.0,Gampaha
520560,DELV,COURIER DELIVERY CHARGE,3,2022-04-11 09:28:00,3.0,201203.0,900.0,2700.0,Moneragala
520561,40051,LANKA SOY CHICKEN FLAVOUR 90G,8,2022-04-11 11:17:25,0.43,201091.0,130.0,1040.0,Kurunegala
520562,40092,ARALIYA COCONUT MILK POWDER 300G,4,2022-04-11 12:02:32,2.55,,765.0,3060.0,Gampaha
520563,40003,DILMAH GREEN TEA 20 BAGS,1,2022-04-12 10:49:27,2.0,201214.0,600.0,600.0,Batticaloa
520564,40037,MOTHA STRAWBERRY JELLY 100G,2,2022-04-12 16:32:54,0.43,201128.0,130.0,260.0,Gampaha
520565,40009,MUNCHEE TIKIRI MARIE 80G,3,2022-04-15 16:58:10,0.25,201140.0,75.0,225.0,Moneragala
520566,40002,DILMAH EARL GREY TEA 50 BAGS,1,2022-04-16 10:44:41,3.1,201004.0,930.0,930.0,Trincomalee
520567,40065,FAIR & LOVELY CREAM 50G,3,2022-04-16 17:04:08,1.17,201146.0,350.0,1050.0,Batticaloa
520568,40057,VIM DISHWASH LIQUID 500ML,3,2022-04-16 18:46:01,1.63,201008.0,490.0,1470.0,Batticaloa
520569,40003,DILMAH GREEN TEA 20 BAGS,2,2022-04-18 20:35:51,2.0,201035.0,600.0,1200.0,Puttalam
520570,40001,DILMAH CEYLON TEA 500G,2,2022-04-20 15:23:49,4.37,201120.0,1310.0,2620.0,Jaffna
520571,40007,MUNCHEE CHOCOLATE BISCUIT 200G,5,2022-04-20 19:18:22,0.8,201003.0,240.0,1200.0,Anuradhapura
520572,40040,SIGNAL TOOTHPASTE 120G,2,2022-04-22 16:56:16,0.83,201050.0,250.0,500.0,Jaffna
520573,40078,SOFTLOGIC COCONUT MILK 400ML,8,2022-04-25 11:10:45,1.17,201110.0,350.0,2800.0,Kurunegala
C520574,40057,VIM DISHWASH LIQUID 500ML,-4,2022-04-27 08:07:11,1.63,201099.0,490.0,-1960.0,Kurunegala
520575,40004,ZESTA TEA 400G,4,2022-04-27 18:07:54,3.82,201047.0,1145.0,4580.0,Kurunegala
520576,40025,KOTMALE FRESH MILK 1L,5,2022-04-29 11:30:12,1.63,,490.0,2450.0,Anuradhapura
520577,40053,WIJAYA CHILLI POWDER 250G,4,2022-04-29 16:57:09,1.63,201014.0,490.0,1960.0,Kurunegala
520578,40007,MUNCHEE CHOCOLATE BISCUIT 200G,2,2022-05-05 09:54:34,0.8,201156.0,240.0,480.0,Hambantota
520579,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,3,2022-05-10 13:26:48,2.92,201023.0,875.0,2625.0,Kurunegala
520580,40008,MUNCHEE LEMON PUFF 200G,2,2022-05-10 19:42:16,0.73,201180.0,220.0,440.0,Puttalam
520581,40031,PRIMA KOTTU MEE CUP,10,2022-05-11 14:21:04,0.55,201221.0,165.0,1650.0,Colombo
520582,40023,RATHTHI MILK POWDER 400G,3,2022-05-11 18:47:02,4.0,201113.0,1200.0,3600.0,Moneragala
520583,40006,MUNCHEE SUPER CREAM CRACKER 500G,2,2022-05-12 15:05:19,1.63,201008.0,490.0,980.0,Matale
520584,40036,MAGGI COCONUT MILK POWDER 300G,3,2022-05-14 14:03:10,2.73,201127.0,820.0,2460.0,Kandy
520585,40078,SOFTLOGIC COCONUT MILK 400ML,15,2022-05-16 08:20:53,1.17,201100.0,350.0,5250.0,Colombo
520586,40074,ARALIYA WHITE RICE 5KG,2,2022-05-17 19:19:34,5.28,,1585.0,3170.0,Badulla
520587,40050,RANCRISP CASHEWS 50G,3,2022-05-17 19:44:58,1.27,201153.0,380.0,1140.0,Badulla
520588,40008,MUNCHEE LEMON PUFF 200G,3,2022-05-18 12:37:40,0.73,201011.0,220.0,660.0,Kandy
520589,40064,HORLICKS 500G,4,2022-05-21 13:15:39,3.45,201106.0,1035.0,4140.0,Kandy
520590,40001,DILMAH CEYLON TEA 500G,3,2022-05-21 17:53:29,4.37,201074.0,1310.0,3930.0,Jaffna
520591,40006,MUNCHEE SUPER CREAM CRACKER 500G,2,2022-05-24 11:59:14,1.63,201005.0,490.0,980.0,Colombo
520592,40001,DILMAH CEYLON TEA 500G,6,2022-05-24 17:49:04,4.37,201017.0,1310.0,7860.0,Kurunegala
520593,40047,PELWATTE BUTTER 200G,1,2022-05-25 11:59:28,2.73,201021.0,820.0,820.0,Puttalam
520594,40062,NESTOMALT 400G,1,2022-05-25 14:47:42,2.25,,675.0,675.0,Jaffna
520595,40031,PRIMA KOTTU MEE CUP,5,2022-05-26 18:20:00,0.55,201166.0,165.0,825.0,Gampaha
520596,40051,LANKA SOY CHICKEN FLAVOUR 90G,1,2022-05-28 10:29:58,0.43,201201.0,130.0,130.0,Polonnaruwa
520597,40012,MALIBAN CREAM CRACKER 500G,1,2022-05-28 18:01:58,1.53,201107.0,460.0,460.0,Galle
520598,40005,WATAWALA TEA 400G,3,2022-05-30 18:51:27,2.83,201001.0,850.0,2550.0,Kandy
520599,40064,HORLICKS 500G,2,2022-05-31 11:54:56,3.45,201059.0,1035.0,2070.0,Batticaloa
520600,40036,MAGGI COCONUT MILK POWDER 300G,2,2022-05-31 13:06:11,2.73,201004.0,820.0,1640.0,Gampaha
520601,40006,MUNCHEE SUPER CREAM CRACKER 500G,8,2022-05-31 17:12:16,1.63,201204.0,490.0,3920.0,Nuwara Eliya
520602,40047,PELWATTE BUTTER 200G,5,2022-06-01 12:28:10,2.73,201024.0,820.0,4100.0,Colombo
520603,40069,ANCHOR BUTTER 200G,4,2022-06-02 08:05:03,2.83,201001.0,850.0,3400.0,Ampara
520604,40006,MUNCHEE SUPER CREAM CRACKER 500G,1,2022-06-05 12:08:55,1.63,201001.0,490.0,490.0,Gampaha
520605,40017,MD MIXED FRUIT JAM 500G,2,2022-06-06 20:57:40,2.37,201110.0,710.0,1420.0,Colombo
520606,40003,DILMAH GREEN TEA 20 BAGS,3,2022-06-07 09:26:15,2.0,201167.0,600.0,1800.0,Batticaloa
520607,40033,HARISCHANDRA NOODLES 400G,2,2022-06-07 15:36:33,0.92,201178.0,275.0,550.0,Anuradhapura
520608,40030,KIST MIXED FRUIT NECTAR 1L,2,2022-06-07 19:08:15,2.0,201108.0,600.0,1200.0,Trincomalee
520609,40050,RANCRISP CASHEWS 50G,1,2022-06-08 14:35:29,1.27,201011.0,380.0,380.0,Puttalam
520610,40003,DILMAH GREEN TEA 20 BAGS,3,2022-06-11 08:57:06,2.0,201098.0,600.0,1800.0,Colombo
520611,40066,PONDS TALCUM POWDER 100G,6,2022-06-13 09:11:41,1.38,201008.0,415.0,2490.0,Colombo
520612,40041,BABY CHERAMY SOAP 90G,2,2022-06-13 13:40:56,0.52,,155.0,310.0,Kurunegala
520613,40057,VIM DISHWASH LIQUID 500ML,5,2022-06-14 17:17:36,1.63,201150.0,490.0,2450.0,Mannar
520614,40004,ZESTA TEA 400G,1,2022-06-19 13:02:55,3.82,201001.0,1145.0,1145.0,Ratnapura
520615,40069,ANCHOR BUTTER 200G,5,2022-06-19 15:58:40,2.83,201187.0,850.0,4250.0,Galle
520616,40010,MALIBAN MARIE BISCUITS 400G,4,2022-06-20 11:31:32,1.27,201036.0,380.0,1520.0,Hambantota
520617,40091,USWATTE SPICES MIXED CURRY POWDER 100G,4,2022-06-20 16:38:16,0.8,201054.0,240.0,960.0,Mullaitivu
520618,40001,DILMAH CEYLON TEA 500G,2,2022-06-22 14:40:47,4.37,,1310.0,2620.0,Kalutara
520619,40037,MOTHA STRAWBERRY JELLY 100G,3,2022-06-22 16:40:01,0.43,201062.0,130.0,390.0,Nuwara Eliya
520620,40072,FUN FOODS MAYONNAISE 250G,1,2022-06-23 15:49:06,1.78,201094.0,535.0,535.0,Gampaha
520621,40013,SPA CEYLON SLEEP BODY LOTION,3,2022-06-24 09:24:09,12.73,201125.0,3820.0,11460.0,Polonnaruwa
520622,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,4,2022-06-27 11:25:07,2.92,201040.0,875.0,3500.0,Colombo
520623,40010,MALIBAN MARIE BISCUITS 400G,5,2022-06-27 16:11:45,1.27,201170.0,380.0,1900.0,Kegalle
520624,40009,MUNCHEE TIKIRI MARIE 80G,3,2022-06-27 20:44:14,0.25,201027.0,75.0,225.0,Moneragala
520625,40017,MD MIXED FRUIT JAM 500G,1,2022-06-30 11:03:30,2.37,201070.0,710.0,710.0,Badulla
520626,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,3,2022-07-01 13:40:22,2.92,201112.0,875.0,2625.0,Puttalam
520627,40028,BAIRAHA CHICKEN 1KG,1,2022-07-02 15:48:57,5.28,201107.0,1585.0,1585.0,Nuwara Eliya
520628,40052,WIJAYA ROASTED CURRY POWDER 250G,4,2022-07-04 09:12:27,1.45,201039.0,435.0,1740.0,Gampaha
520629,40002,DILMAH EARL GREY TEA 50 BAGS,6,2022-07-06 09:23:13,3.1,201023.0,930.0,5580.0,Mannar
520630,40059,SURF EXCEL 1KG,2,2022-07-10 08:27:23,3.1,201035.0,930.0,1860.0,Ratnapura
520631,40018,MD MANGO CHUTNEY 400G,10,2022-07-16 17:04:26,2.37,201090.0,710.0,7100.0,Nuwara Eliya
520632,40001,DILMAH CEYLON TEA 500G,1,2022-07-20 14:45:57,4.37,201042.0,1310.0,1310.0,Colombo
520633,40012,MALIBAN CREAM CRACKER 500G,1,2022-07-20 16:26:44,1.53,201148.0,460.0,460.0,Vavuniya
520634,40022,ANCHOR MILK POWDER 400G,5,2022-07-20 20:09:02,4.18,201120.0,1255.0,6275.0,Colombo
520635,40091,USWATTE SPICES MIXED CURRY POWDER 100G,2,2022-07-21 14:00:09,0.8,201073.0,240.0,480.0,Anuradhapura
C520636,40005,WATAWALA TEA 400G,-12,2022-07-21 18:47:01,2.83,201044.0,850.0,-10200.0,Matara
520637,40006,MUNCHEE SUPER CREAM CRACKER 500G,2,2022-07-22 18:31:17,1.63,201218.0,490.0,980.0,Matara
520638,40010,MALIBAN MARIE BISCUITS 400G,2,2022-07-22 20:24:02,1.27,201009.0,380.0,760.0,Gampaha
520639,40009,MUNCHEE TIKIRI MARIE 80G,15,2022-07-24 16:56:18,0.25,201105.0,75.0,1125.0,Hambantota
520640,40008,MUNCHEE LEMON PUFF 200G,4,2022-07-29 08:15:52,0.73,201038.0,220.0,880.0,Badulla
520641,40036,MAGGI COCONUT MILK POWDER 300G,1,2022-07-29 15:42:43,2.73,201173.0,820.0,820.0,Colombo
520642,40049,ROZA PASTA MACARONI 400G,5,2022-07-29 15:48:12,1.1,201206.0,330.0,1650.0,Kegalle
520643,40089,KANDOS CHOCOLATE BAR 100G,1,2022-07-30 09:22:34,0.92,201031.0,275.0,275.0,Nuwara Eliya
520644,40057,VIM DISHWASH LIQUID 500ML,4,2022-07-30 15:23:28,1.63,201147.0,490.0,1960.0,Colombo
520645,40022,ANCHOR MILK POWDER 400G,2,2022-07-30 16:35:27,4.18,201090.0,1255.0,2510.0,Colombo
520646,40002,DILMAH EARL GREY TEA 50 BAGS,5,2022-08-02 10:27:26,3.1,201080.0,930.0,4650.0,Trincomalee
520647,40040,SIGNAL TOOTHPASTE 120G,10,2022-08-03 12:12:49,0.83,,250.0,2500.0,Polonnaruwa
520648,40013,SPA CEYLON SLEEP BODY LOTION,3,2022-08-03 12:49:38,12.73,,3820.0,11460.0,Kegalle
520649,40010,MALIBAN MARIE BISCUITS 400G,4,2022-08-04 16:52:27,1.27,201017.0,380.0,1520.0,Kandy
520650,40062,NESTOMALT 400G,5,2022-08-05 16:55:37,2.25,,675.0,3375.0,Kandy
520651,40019,ELEPHANT HOUSE GINGER BEER 1.5L,3,2022-08-05 18:52:00,1.45,,435.0,1305.0,Ratnapura
520652,40008,MUNCHEE LEMON PUFF 200G,1,2022-08-07 11:06:18,0.73,201173.0,220.0,220.0,Galle
520653,40085,RANFAT COOKING OIL 1L,3,2022-08-09 20:59:53,4.18,201023.0,1255.0,3765.0,Jaffna
520654,40083,BOGAWANTALAWA TEA 400G,3,2022-08-11 12:03:09,3.28,,985.0,2955.0,Batticaloa
520655,40083,BOGAWANTALAWA TEA 400G,4,2022-08-11 16:01:42,3.28,201179.0,985.0,3940.0,Colombo
520656,40083,BOGAWANTALAWA TEA 400G,1,2022-08-15 14:50:20,3.28,201030.0,985.0,985.0,Gampaha
520657,40001,DILMAH CEYLON TEA 500G,4,2022-08-18 12:41:20,4.37,,1310.0,5240.0,Ratnapura
520658,40005,WATAWALA TEA 400G,3,2022-08-21 08:38:25,2.83,,850.0,2550.0,Galle
520659,40009,MUNCHEE TIKIRI MARIE 80G,1,2022-08-23 20:20:27,0.25,,75.0,75.0,Colombo
520660,40004,ZESTA TEA 400G,4,2022-08-24 09:39:43,3.82,201163.0,1145.0,4580.0,Gampaha
520661,40051,LANKA SOY CHICKEN FLAVOUR 90G,4,2022-08-25 15:52:00,0.43,201149.0,130.0,520.0,Kegalle
520662,40027,KEELLS CHICKEN SAUSAGES 500G,3,2022-08-29 19:26:26,3.45,201042.0,1035.0,3105.0,Badulla
520663,40002,DILMAH EARL GREY TEA 50 BAGS,3,2022-08-30 20:30:33,3.1,201172.0,930.0,2790.0,Badulla
520664,40025,KOTMALE FRESH MILK 1L,2,2022-08-31 14:45:17,1.63,201203.0,490.0,980.0,Batticaloa
520665,40011,MALIBAN LEMON PUFF 200G,2,2022-09-01 11:03:57,0.73,,220.0,440.0,Colombo
520666,40015,SIDDHALEPA BALM 50G,2,2022-09-01 16:55:11,0.92,201117.0,275.0,550.0,Batticaloa
520667,40090,RITZBURY CHOCOLATE BAR 100G,3,2022-09-02 14:00:28,0.95,201120.0,285.0,855.0,Puttalam
520668,40003,DILMAH GREEN TEA 20 BAGS,1,2022-09-02 19:53:38,2.0,201027.0,600.0,600.0,Gampaha
520669,40059,SURF EXCEL 1KG,12,2022-09-06 12:23:05,3.1,201074.0,930.0,11160.0,Polonnaruwa
520670,40049,ROZA PASTA MACARONI 400G,2,2022-09-06 17:35:06,1.1,201055.0,330.0,660.0,Kurunegala
520671,40013,SPA CEYLON SLEEP BODY LOTION,6,2022-09-08 14:32:46,12.73,,3820.0,22920.0,Galle
520672,40052,WIJAYA ROASTED CURRY POWDER 250G,3,2022-09-08 19:12:16,1.45,201133.0,435.0,1305.0,Matara
520673,40092,ARALIYA COCONUT MILK POWDER 300G,20,2022-09-10 14:24:04,2.55,201112.0,765.0,15300.0,Ampara
520674,40081,SPRITE 1.5L,1,2022-09-10 15:58:12,1.27,201118.0,380.0,380.0,Kurunegala
520675,40015,SIDDHALEPA BALM 50G,15,2022-09-10 17:28:43,0.92,201017.0,275.0,4125.0,Gampaha
520676,40013,SPA CEYLON SLEEP BODY LOTION,3,2022-09-20 15:35:21,12.73,201178.0,3820.0,11460.0,Trincomalee
520677,40049,ROZA PASTA MACARONI 400G,1,2022-09-23 19:33:03,1.1,201204.0,330.0,330.0,Galle
520678,40001,DILMAH CEYLON TEA 500G,8,2022-09-25 11:12:31,4.37,201151.0,1310.0,10480.0,Matara
520679,40073,DELMEGE BASMATI RICE 5KG,2,2022-09-25 16:35:32,7.65,,2295.0,4590.0,Colombo
520680,40023,RATHTHI MILK POWDER 400G,4,2022-09-30 09:53:11,4.0,201084.0,1200.0,4800.0,Nuwara Eliya
520681,40038,MOTHA FALUDA MIX 100G,6,2022-10-02 11:19:32,0.73,201178.0,220.0,1320.0,Puttalam
520682,40001,DILMAH CEYLON TEA 500G,1,2022-10-02 16:20:22,4.37,201101.0,1310.0,1310.0,Jaffna
520683,40002,DILMAH EARL GREY TEA 50 BAGS,6,2022-10-02 19:43:45,3.1,201086.0,930.0,5580.0,Jaffna
520684,40039,CLOGARD TOOTHPASTE 120G,2,2022-10-03 12:46:03,0.8,201009.0,240.0,480.0,Trincomalee
520685,40008,MUNCHEE LEMON PUFF 200G,4,2022-10-05 15:12:59,0.73,201054.0,220.0,880.0,Kandy
520686,40001,DILMAH CEYLON TEA 500G,8,2022-10-05 17:53:51,4.37,201065.0,1310.0,10480.0,Kalutara
520687,40001,DILMAH CEYLON TEA 500G,3,2022-10-09 18:19:46,4.37,,1310.0,3930.0,Polonnaruwa
520688,40010,MALIBAN MARIE BISCUITS 400G,12,2022-10-10 12:06:05,1.27,201161.0,380.0,4560.0,Colombo
520689,40074,ARALIYA WHITE RICE 5KG,2,2022-10-14 15:59:10,5.28,201016.0,1585.0,3170.0,Ampara
520690,40003,DILMAH GREEN TEA 20 BAGS,1,2022-10-15 10:52:03,2.0,201094.0,600.0,600.0,Badulla
520691,40042,MARINA COCONUT OIL 1L,20,2022-10-15 17:45:13,3.45,201116.0,1035.0,20700.0,Kurunegala
520692,40005,WATAWALA TEA 400G,10,2022-10-18 08:58:28,2.83,201158.0,850.0,8500.0,Colombo
520693,40010,MALIBAN MARIE BISCUITS 400G,1,2022-10-18 12:25:58,1.27,201209.0,380.0,380.0,Galle
520694,40005,WATAWALA TEA 400G,2,2022-10-19 17:55:28,2.83,201001.0,850.0,1700.0,Jaffna
520695,40001,DILMAH CEYLON TEA 500G,4,2022-10-19 18:27:05,4.37,201016.0,1310.0,5240.0,Colombo
520696,40040,SIGNAL TOOTHPASTE 120G,5,2022-10-20 13:42:09,0.83,201176.0,250.0,1250.0,Anuradhapura
520697,40026,KITHUL TREACLE 750ML,6,2022-10-22 16:53:36,6.55,201214.0,1965.0,11790.0,Kurunegala
520698,40007,MUNCHEE CHOCOLATE BISCUIT 200G,8,2022-10-22 17:10:13,0.8,201111.0,240.0,1920.0,Moneragala
520699,40028,BAIRAHA CHICKEN 1KG,4,2022-10-22 17:43:59,5.28,201214.0,1585.0,6340.0,Vavuniya
520700,40089,KANDOS CHOCOLATE BAR 100G,1,2022-10-24 10:57:12,0.92,201029.0,275.0,275.0,Gampaha
520701,40013,SPA CEYLON SLEEP BODY LOTION,1,2022-10-24 17:45:22,12.73,201111.0,3820.0,3820.0,Puttalam
520702,40087,CARGILLS MAGIC SAUSAGES 400G,1,2022-10-27 11:09:56,2.83,201085.0,850.0,850.0,Anuradhapura
520703,40001,DILMAH CEYLON TEA 500G,4,2022-10-29 13:58:20,4.37,201031.0,1310.0,5240.0,Nuwara Eliya
520704,40009,MUNCHEE TIKIRI MARIE 80G,6,2022-10-31 11:25:05,0.25,201204.0,75.0,450.0,Jaffna
520705,40002,DILMAH EARL GREY TEA 50 BAGS,5,2022-10-31 17:55:15,3.1,201081.0,930.0,4650.0,Colombo
520706,40009,MUNCHEE TIKIRI MARIE 80G,6,2022-10-31 18:36:03,0.25,201019.0,75.0,450.0,Gampaha
520707,40011,MALIBAN LEMON PUFF 200G,6,2022-11-02 11:59:53,0.73,,220.0,1320.0,Colombo
520708,40009,MUNCHEE TIKIRI MARIE 80G,2,2022-11-02 14:45:20,0.25,201018.0,75.0,150.0,Gampaha
520709,40025,KOTMALE FRESH MILK 1L,2,2022-11-03 10:18:04,1.63,,490.0,980.0,Anuradhapura
520710,40061,VELVET BEAUTY SOAP 100G,10,2022-11-05 12:06:29,0.55,201015.0,165.0,1650.0,Matale
520711,40076,CEYLON COLD STORES YOGHURT 80G,6,2022-11-06 18:50:57,0.33,201107.0,100.0,600.0,Colombo
520712,40027,KEELLS CHICKEN SAUSAGES 500G,4,2022-11-07 10:29:00,3.45,201104.0,1035.0,4140.0,Kandy
520713,40001,DILMAH CEYLON TEA 500G,6,2022-11-09 11:42:23,4.37,201171.0,1310.0,7860.0,Colombo
