InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
500346,40084,AKBAR TEA 400G,4,2021-10-01 10:25:18,3.73,14431,743.17,2972.68,Kalutara
500346,40093,LIPTON YELLOW LABEL TEA 400G,10,2021-10-01 10:25:18,5.38,14431,1070.87,10708.7,Kalutara
500346,40075,RANMUTHU RICE 5KG,38,2021-10-01 10:25:18,9.72,14431,1935.36,73543.68,Kalutara
500346,40110,SERENDIB SALT IODIZED 400G,5,2021-10-01 10:25:18,0.33,14431,65.3,326.5,Kalutara
500346,40098,BAIRAHA CHICKEN SAUSAGES 500G,3,2021-10-01 10:25:18,2.65,14431,528.34,1585.02,Kalutara
500346,40066,PONDS TALCUM POWDER 100G,5,2021-10-01 10:25:18,2.28,14431,454.31,2271.55,Kalutara
500333,40052,WIJAYA ROASTED CURRY POWDER 250G,12,2021-10-01 16:16:18,2.52,,502.16,6025.92,Kurunegala
500333,40087,CARGILLS MAGIC SAUSAGES 400G,6,2021-10-01 16:16:18,4.47,,890.33,5341.98,Kurunegala
500333,40020,ELEPHANT HOUSE CREAM SODA 1.5L,1,2021-10-01 16:16:18,2.03,,404.62,404.62,Kurunegala
500333,40044,HAPPY COW CHEESE 120G,10,2021-10-01 16:16:18,5.31,,1056.4,10564.0,Kurunegala
500333,40112,DENIYA BABY SHAMPOO 200ML,15,2021-10-01 16:16:18,2.74,,545.86,8187.9,Kurunegala
500333,40074,ARALIYA WHITE RICE 5KG,5,2021-10-01 16:16:18,8.06,,1604.36,8021.8,Kurunegala
500333,40025,KOTMALE FRESH MILK 1L,10,2021-10-01 16:16:18,2.36,,468.87,4688.7,Kurunegala
500381,40053,WIJAYA CHILLI POWDER 250G,10,2021-10-05 13:01:41,2.9,14377,576.39,5763.9,Hambantota
500381,40102,DIAMOND COOKING OIL 1L,10,2021-10-05 13:01:41,4.56,14377,907.59,9075.9,Hambantota
500381,40071,MA MA NOODLES 5 PACK,5,2021-10-05 13:01:41,2.49,14377,496.6,2483.0,Hambantota
500175,40037,MOTHA STRAWBERRY JELLY 100G,1,2021-10-08 18:11:42,0.63,,125.32,125.32,Kalutara
500175,40100,HARISCHANDRA MILK TEA POWDER 200G,12,2021-10-08 18:11:42,2.71,,538.65,6463.8,Kalutara
500175,40038,MOTHA FALUDA MIX 100G,1,2021-10-08 18:11:42,1.04,,208.0,208.0,Kalutara
500175,40019,ELEPHANT HOUSE GINGER BEER 1.5L,2,2021-10-08 18:11:42,2.19,,436.33,872.66,Kalutara
500175,40081,SPRITE 1.5L,5,2021-10-08 18:11:42,2.06,,410.24,2051.2,Kalutara
500151,40025,KOTMALE FRESH MILK 1L,7,2021-10-09 18:19:36,2.5,14445,497.48,3482.36,Trincomalee
500151,40024,HIGHLAND MILK 1L,7,2021-10-09 18:19:36,2.46,14445,490.16,3431.12,Trincomalee
500151,40063,MILO 400G,1,2021-10-09 18:19:36,4.47,14445,889.15,889.15,Trincomalee
500151,40103,SOYA MEAT CHUNKS 400G,1,2021-10-09 18:19:36,1.71,14445,339.72,339.72,Trincomalee
500151,40053,WIJAYA CHILLI POWDER 250G,6,2021-10-09 18:19:36,2.54,14445,505.92,3035.52,Trincomalee
500151,40072,FUN FOODS MAYONNAISE 250G,5,2021-10-09 18:19:36,2.85,14445,567.06,2835.3,Trincomalee
500005,40035,CBL SAMAPOSHA 200G,11,2021-10-23 15:46:44,1.09,14382,216.59,2382.49,Colombo
500005,40078,SOFTLOGIC COCONUT MILK 400ML,8,2021-10-23 15:46:44,1.8,14382,357.68,2861.44,Colombo
500005,40033,HARISCHANDRA NOODLES 400G,12,2021-10-23 15:46:44,1.38,14382,275.18,3302.16,Colombo
500005,40031,PRIMA KOTTU MEE CUP,1,2021-10-23 15:46:44,0.96,14382,190.8,190.8,Colombo
500005,40051,LANKA SOY CHICKEN FLAVOUR 90G,12,2021-10-23 15:46:44,0.69,14382,137.56,1650.72,Colombo
500005,40013,SPA CEYLON SLEEP BODY LOTION,39,2021-10-23 15:46:44,18.64,14382,3713.46,144824.94,Colombo
500005,40039,CLOGARD TOOTHPASTE 120G,7,2021-10-23 15:46:44,1.31,14382,260.78,1825.46,Colombo
500005,40003,DILMAH GREEN TEA 20 BAGS,6,2021-10-23 15:46:44,2.77,14382,552.53,3315.18,Colombo
500005,40081,SPRITE 1.5L,4,2021-10-23 15:46:44,1.89,14382,377.13,1508.52,Colombo
500136,40016,LINK SAMAHAN BOX (100 PACKETS),2,2021-10-23 15:48:16,8.89,14144,1770.81,3541.62,Galle
500136,DELV,COURIER DELIVERY CHARGE,2,2021-10-23 15:48:16,1.51,14144,300.0,600.0,Galle
500136,40076,CEYLON COLD STORES YOGHURT 80G,11,2021-10-23 15:48:16,0.52,14144,104.37,1148.07,Galle
500136,40013,SPA CEYLON SLEEP BODY LOTION,1,2021-10-23 15:48:16,21.28,14144,4240.33,4240.33,Galle
500136,40109,CARGILLS SQUARE DEAL WHITE SUGAR 1KG,11,2021-10-23 15:48:16,1.6,14144,318.28,3501.08,Galle
500136,40059,SURF EXCEL 1KG,32,2021-10-23 15:48:16,4.33,14144,862.32,27594.24,Galle
500136,40064,HORLICKS 500G,8,2021-10-23 15:48:16,5.85,14144,1164.86,9318.88,Galle
500136,40097,KEELLS FROZEN SAUSAGE ROLL 400G,9,2021-10-23 15:48:16,2.46,14144,489.68,4407.12,Galle
500136,40002,DILMAH EARL GREY TEA 50 BAGS,10,2021-10-23 15:48:16,4.41,14144,878.14,8781.4,Galle
500136,40013,SPA CEYLON SLEEP BODY LOTION,6,2021-10-23 15:48:16,22.66,14144,4514.6,27087.6,Galle
500136,40088,CARGILLS FRESH EGGS (10),1,2021-10-23 15:48:16,2.27,14144,451.91,451.91,Galle
500136,40023,RATHTHI MILK POWDER 400G,1,2021-10-23 15:48:16,6.39,14144,1273.39,1273.39,Galle
500133,40058,DIVA WASHING POWDER 1KG,8,2021-10-30 13:49:52,3.41,14566,680.42,5443.36,Ratnapura
500133,40114,DETTOL ANTISEPTIC LIQUID 250ML,2,2021-10-30 13:49:52,2.79,14566,555.83,1111.66,Ratnapura
500133,40005,WATAWALA TEA 400G,12,2021-10-30 13:49:52,4.55,14566,907.0,10884.0,Ratnapura
500133,40111,ASTRA MAYONNAISE 250G,1,2021-10-30 13:49:52,2.4,14566,479.15,479.15,Ratnapura
500133,40099,PRIMA CHICKEN NOODLES CUP,7,2021-10-30 13:49:52,0.78,14566,154.55,1081.85,Ratnapura
500133,40092,ARALIYA COCONUT MILK POWDER 300G,10,2021-10-30 13:49:52,4.56,14566,908.81,9088.1,Ratnapura
500133,40064,HORLICKS 500G,12,2021-10-30 13:49:52,5.5,14566,1095.69,13148.28,Ratnapura
500133,40112,DENIYA BABY SHAMPOO 200ML,4,2021-10-30 13:49:52,3.04,14566,605.94,2423.76,Ratnapura
500133,40083,BOGAWANTALAWA TEA 400G,4,2021-10-30 13:49:52,5.81,14566,1158.45,4633.8,Ratnapura
500133,40043,ASTRA MARGARINE 250G,12,2021-10-30 13:49:52,2.05,14566,409.28,4911.36,Ratnapura
500128,40082,NECTO 1.5L,11,2021-11-05 14:50:51,2.27,14032,451.9,4970.9,Matale
500128,40098,BAIRAHA CHICKEN SAUSAGES 500G,12,2021-11-05 14:50:51,3.29,14032,656.51,7878.12,Matale
500128,40002,DILMAH EARL GREY TEA 50 BAGS,12,2021-11-05 14:50:51,5.51,14032,1097.88,13174.56,Matale
500128,40015,SIDDHALEPA BALM 50G,56,2021-11-05 14:50:51,1.34,14032,266.8,14940.8,Matale
500128,40047,PELWATTE BUTTER 200G,8,2021-11-05 14:50:51,3.84,14032,766.29,6130.32,Matale
500128,40098,BAIRAHA CHICKEN SAUSAGES 500G,29,2021-11-05 14:50:51,3.17,14032,632.57,18344.53,Matale
500128,40001,DILMAH CEYLON TEA 500G,5,2021-11-05 14:50:51,6.05,14032,1205.55,6027.75,Matale
500128,40043,ASTRA MARGARINE 250G,4,2021-11-05 14:50:51,2.17,14032,432.28,1729.12,Matale
500128,40011,MALIBAN LEMON PUFF 200G,4,2021-11-05 14:50:51,1.3,14032,258.32,1033.28,Matale
500128,40109,CARGILLS SQUARE DEAL WHITE SUGAR 1KG,12,2021-11-05 14:50:51,1.38,14032,275.72,3308.64,Matale
500128,40115,PEPSI 1.5L,11,2021-11-05 14:50:51,1.73,14032,345.26,3797.86,Matale
500128,40099,PRIMA CHICKEN NOODLES CUP,8,2021-11-05 14:50:51,0.83,14032,165.53,1324.24,Matale
500128,40005,WATAWALA TEA 400G,5,2021-11-05 14:50:51,5.03,14032,1003.7,5018.5,Matale
500128,40073,DELMEGE BASMATI RICE 5KG,3,2021-11-05 14:50:51,11.38,14032,2269.68,6809.04,Matale
500128,40024,HIGHLAND MILK 1L,7,2021-11-05 14:50:51,2.2,14032,439.09,3073.63,Matale
500128,40098,BAIRAHA CHICKEN SAUSAGES 500G,9,2021-11-05 14:50:51,2.64,14032,526.63,4739.67,Matale
500128,40085,RANFAT COOKING OIL 1L,6,2021-11-05 14:50:51,6.56,14032,1308.81,7852.86,Matale
500128,40029,KIST TOMATO KETCHUP 400G,3,2021-11-05 14:50:51,2.45,14032,488.09,1464.27,Matale
500128,40099,PRIMA CHICKEN NOODLES CUP,11,2021-11-05 14:50:51,0.73,14032,144.88,1593.68,Matale
500128,40003,DILMAH GREEN TEA 20 BAGS,9,2021-11-05 14:50:51,3.1,14032,617.71,5559.39,Matale
500165,40050,RANCRISP CASHEWS 50G,5,2021-11-13 14:31:03,2.28,,454.3,2271.5,Anuradhapura
500165,40053,WIJAYA CHILLI POWDER 250G,11,2021-11-13 14:31:03,2.76,,550.61,6056.71,Anuradhapura
500165,40098,BAIRAHA CHICKEN SAUSAGES 500G,5,2021-11-13 14:31:03,2.82,,562.97,2814.85,Anuradhapura
500165,40069,ANCHOR BUTTER 200G,3,2021-11-13 14:31:03,4.41,,879.16,2637.48,Anuradhapura
500165,40031,PRIMA KOTTU MEE CUP,10,2021-11-13 14:31:03,0.89,,176.6,1766.0,Anuradhapura
500165,40025,KOTMALE FRESH MILK 1L,2,2021-11-13 14:31:03,2.52,,501.7,1003.4,Anuradhapura
500165,40105,GOLDIE CORIANDER POWDER 100G,12,2021-11-13 14:31:03,1.16,,230.59,2767.08,Anuradhapura
500165,40061,VELVET BEAUTY SOAP 100G,2,2021-11-13 14:31:03,0.92,,184.24,368.48,Anuradhapura
500337,40104,CEYLON CINNAMON POWDER 100G,9,2021-11-18 16:20:34,2.43,14588,485.8,4372.2,Kandy
500337,40055,LIFEBUOY SOAP 100G,7,2021-11-18 16:20:34,0.77,14588,154.11,1078.77,Kandy
500337,40111,ASTRA MAYONNAISE 250G,12,2021-11-18 16:20:34,2.57,14588,512.26,6147.12,Kandy
500337,40061,VELVET BEAUTY SOAP 100G,6,2021-11-18 16:20:34,0.89,14588,178.57,1071.42,Kandy
500337,40077,PILAWOOS FALOODA MIX 200G,9,2021-11-18 16:20:34,1.86,14588,370.32,3332.88,Kandy
500337,40016,LINK SAMAHAN BOX (100 PACKETS),6,2021-11-18 16:20:34,8.66,14588,1727.98,10367.88,Kandy
500337,40013,SPA CEYLON SLEEP BODY LOTION,8,2021-11-18 16:20:34,22.79,14588,4547.96,36383.68,Kandy
500337,40114,DETTOL ANTISEPTIC LIQUID 250ML,5,2021-11-18 16:20:34,3.16,14588,630.99,3154.95,Kandy
500337,40058,DIVA WASHING POWDER 1KG,4,2021-11-18 16:20:34,4.01,14588,800.45,3201.8,Kandy
500337,40051,LANKA SOY CHICKEN FLAVOUR 90G,2,2021-11-18 16:20:34,0.75,14588,149.73,299.46,Kandy
500337,40078,SOFTLOGIC COCONUT MILK 400ML,40,2021-11-18 16:20:34,2.0,14588,398.43,15937.2,Kandy
500337,40063,MILO 400G,4,2021-11-18 16:20:34,4.69,14588,935.91,3743.64,Kandy
500337,40064,HORLICKS 500G,32,2021-11-18 16:20:34,5.07,14588,1011.49,32367.68,Kandy
500337,40019,ELEPHANT HOUSE GINGER BEER 1.5L,3,2021-11-18 16:20:34,2.38,14588,474.5,1423.5,Kandy
500337,40013,SPA CEYLON SLEEP BODY LOTION,1,2021-11-18 16:20:34,17.72,14588,3535.67,3535.67,Kandy
500210,40044,HAPPY COW CHEESE 120G,2,2021-11-22 12:26:34,5.23,,1044.03,2088.06,Kandy
500210,40066,PONDS TALCUM POWDER 100G,12,2021-11-22 12:26:34,2.1,,418.55,5022.6,Kandy
500297,40102,DIAMOND COOKING OIL 1L,2,2021-11-30 19:16:16,4.4,14361,878.46,1756.92,Colombo
500131,40081,SPRITE 1.5L,7,2021-12-04 13:12:33,2.14,14183,426.64,2986.48,Jaffna
500131,40078,SOFTLOGIC COCONUT MILK 400ML,12,2021-12-04 13:12:33,1.81,14183,362.03,4344.36,Jaffna
500131,40011,MALIBAN LEMON PUFF 200G,12,2021-12-04 13:12:33,1.22,14183,243.4,2920.8,Jaffna
500131,40037,MOTHA STRAWBERRY JELLY 100G,3,2021-12-04 13:12:33,0.68,14183,135.94,407.82,Jaffna
500131,40063,MILO 400G,9,2021-12-04 13:12:33,4.59,14183,915.76,8241.84,Jaffna
500131,40015,SIDDHALEPA BALM 50G,8,2021-12-04 13:12:33,1.43,14183,285.51,2284.08,Jaffna
500131,40037,MOTHA STRAWBERRY JELLY 100G,9,2021-12-04 13:12:33,0.71,14183,142.66,1283.94,Jaffna
500131,40075,RANMUTHU RICE 5KG,6,2021-12-04 13:12:33,8.58,14183,1714.13,10284.78,Jaffna
500131,40109,CARGILLS SQUARE DEAL WHITE SUGAR 1KG,11,2021-12-04 13:12:33,1.44,14183,287.39,3161.29,Jaffna
500391,40115,PEPSI 1.5L,8,2021-12-05 18:03:18,2.0,14467,400.08,3200.64,Kalutara
500391,40026,KITHUL TREACLE 750ML,44,2021-12-05 18:03:18,10.05,14467,2007.04,88309.76,Kalutara
500391,40079,CEYLON TOBACCO (CIGARETTES PACK),11,2021-12-05 18:03:18,7.52,14467,1501.12,16512.32,Kalutara
500391,DELV,COURIER DELIVERY CHARGE,8,2021-12-05 18:03:18,1.5,14467,300.0,2400.0,Kalutara
500391,40016,LINK SAMAHAN BOX (100 PACKETS),6,2021-12-05 18:03:18,9.31,14467,1860.07,11160.42,Kalutara
500391,40073,DELMEGE BASMATI RICE 5KG,3,2021-12-05 18:03:18,13.28,14467,2652.09,7956.27,Kalutara
500391,40094,BASILUR CEYLON TEA GIFT TIN,7,2021-12-05 18:03:18,6.92,14467,1381.43,9670.01,Kalutara
500391,40082,NECTO 1.5L,6,2021-12-05 18:03:18,1.79,14467,356.73,2140.38,Kalutara
500391,40029,KIST TOMATO KETCHUP 400G,5,2021-12-05 18:03:18,2.91,14467,581.75,2908.75,Kalutara
500026,40011,MALIBAN LEMON PUFF 200G,6,2021-12-17 18:09:14,1.12,14261,223.32,1339.92,Kandy
500026,40040,SIGNAL TOOTHPASTE 120G,7,2021-12-17 18:09:14,1.38,14261,276.17,1933.19,Kandy
500026,40020,ELEPHANT HOUSE CREAM SODA 1.5L,35,2021-12-17 18:09:14,2.41,14261,482.62,16891.7,Kandy
500026,DELV,COURIER DELIVERY CHARGE,6,2021-12-17 18:09:14,1.5,14261,300.0,1800.0,Kandy
500026,40008,MUNCHEE LEMON PUFF 200G,5,2021-12-17 18:09:14,1.02,14261,204.32,1021.6,Kandy
500026,40050,RANCRISP CASHEWS 50G,5,2021-12-17 18:09:14,2.17,14261,433.72,2168.6,Kandy
500026,40023,RATHTHI MILK POWDER 400G,6,2021-12-17 18:09:14,6.6,14261,1319.2,7915.2,Kandy
500026,40035,CBL SAMAPOSHA 200G,30,2021-12-17 18:09:14,1.15,14261,230.82,6924.6,Kandy
500026,40063,MILO 400G,4,2021-12-17 18:09:14,4.8,14261,959.87,3839.48,Kandy
500026,40006,MUNCHEE SUPER CREAM CRACKER 500G,8,2021-12-17 18:09:14,2.43,14261,485.41,3883.28,Kandy
500026,40113,GILLETTE SHAVING FOAM 200ML,5,2021-12-17 18:09:14,4.29,14261,856.61,4283.05,Kandy
500026,40018,MD MANGO CHUTNEY 400G,11,2021-12-17 18:09:14,4.09,14261,817.25,8989.75,Kandy
500026,40017,MD MIXED FRUIT JAM 500G,3,2021-12-17 18:09:14,3.59,14261,717.82,2153.46,Kandy
500026,40083,BOGAWANTALAWA TEA 400G,10,2021-12-17 18:09:14,5.3,14261,1059.16,10591.6,Kandy
500026,40038,MOTHA FALUDA MIX 100G,2,2021-12-17 18:09:14,1.17,14261,234.24,468.48,Kandy
500026,40018,MD MANGO CHUTNEY 400G,5,2021-12-17 18:09:14,4.23,14261,844.89,4224.45,Kandy
500026,40091,USWATTE SPICES MIXED CURRY POWDER 100G,11,2021-12-17 18:09:14,1.12,14261,224.28,2467.08,Kandy
500026,40092,ARALIYA COCONUT MILK POWDER 300G,8,2021-12-17 18:09:14,4.33,14261,866.31,6930.48,Kandy
500301,40012,MALIBAN CREAM CRACKER 500G,3,2021-12-18 13:21:57,2.33,14623,465.51,1396.53,Kurunegala
500301,40105,GOLDIE CORIANDER POWDER 100G,10,2021-12-18 13:21:57,1.17,14623,234.34,2343.4,Kurunegala
500301,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,59,2021-12-18 13:21:57,4.21,14623,840.59,49594.81,Kurunegala
500301,40010,MALIBAN MARIE BISCUITS 400G,8,2021-12-18 13:21:57,1.94,14623,388.41,3107.28,Kurunegala
500301,40001,DILMAH CEYLON TEA 500G,12,2021-12-18 13:21:57,7.23,14623,1445.89,17350.68,Kurunegala
500301,40064,HORLICKS 500G,10,2021-12-18 13:21:57,5.12,14623,1023.97,10239.7,Kurunegala
500301,40064,HORLICKS 500G,2,2021-12-18 13:21:57,5.61,14623,1120.74,2241.48,Kurunegala
500301,40092,ARALIYA COCONUT MILK POWDER 300G,7,2021-12-18 13:21:57,3.81,14623,761.99,5333.93,Kurunegala
500301,40015,SIDDHALEPA BALM 50G,2,2021-12-18 13:21:57,1.61,14623,321.05,642.1,Kurunegala
500301,40097,KEELLS FROZEN SAUSAGE ROLL 400G,49,2021-12-18 13:21:57,3.04,14623,608.37,29810.13,Kurunegala
500301,40031,PRIMA KOTTU MEE CUP,7,2021-12-18 13:21:57,0.91,14623,181.08,1267.56,Kurunegala
500301,40036,MAGGI COCONUT MILK POWDER 300G,1,2021-12-18 13:21:57,4.78,14623,954.87,954.87,Kurunegala
500301,40027,KEELLS CHICKEN SAUSAGES 500G,10,2021-12-18 13:21:57,5.37,14623,1072.27,10722.7,Kurunegala
500301,40029,KIST TOMATO KETCHUP 400G,5,2021-12-18 13:21:57,2.5,14623,498.84,2494.2,Kurunegala
500301,40045,PANADOL 100 TABLETS,3,2021-12-18 13:21:57,2.83,14623,566.59,1699.77,Kurunegala
500195,40007,MUNCHEE CHOCOLATE BISCUIT 200G,10,2021-12-18 17:54:50,1.24,,247.82,2478.2,Galle
500195,40106,KOTMALE ICE CREAM VANILLA 1L,8,2021-12-18 17:54:50,5.08,,1014.81,8118.48,Galle
500195,40082,NECTO 1.5L,3,2021-12-18 17:54:50,2.12,,423.78,1271.34,Galle
500226,40051,LANKA SOY CHICKEN FLAVOUR 90G,4,2021-12-19 15:58:58,0.66,14227,131.25,525.0,Jaffna
500226,40112,DENIYA BABY SHAMPOO 200ML,4,2021-12-19 15:58:58,2.68,14227,534.72,2138.88,Jaffna
500226,40102,DIAMOND COOKING OIL 1L,21,2021-12-19 15:58:58,4.52,14227,902.49,18952.29,Jaffna
500226,40044,HAPPY COW CHEESE 120G,4,2021-12-19 15:58:58,5.02,14227,1002.36,4009.44,Jaffna
500226,40087,CARGILLS MAGIC SAUSAGES 400G,58,2021-12-19 15:58:58,4.13,14227,825.36,47870.88,Jaffna
500226,40101,CBL EDGE COOKING OIL 1L,3,2021-12-19 15:58:58,4.7,14227,938.94,2816.82,Jaffna
500226,40112,DENIYA BABY SHAMPOO 200ML,2,2021-12-19 15:58:58,2.61,14227,521.25,1042.5,Jaffna
500396,40065,FAIR & LOVELY CREAM 50G,7,2021-12-20 14:13:12,1.79,14219,358.24,2507.68,Jaffna
500396,40050,RANCRISP CASHEWS 50G,2,2021-12-20 14:13:12,1.99,14219,396.85,793.7,Jaffna
500396,40085,RANFAT COOKING OIL 1L,2,2021-12-20 14:13:12,5.95,14219,1189.13,2378.26,Jaffna
500396,40102,DIAMOND COOKING OIL 1L,7,2021-12-20 14:13:12,4.48,14219,895.97,6271.79,Jaffna
500396,40023,RATHTHI MILK POWDER 400G,3,2021-12-20 14:13:12,6.71,14219,1341.12,4023.36,Jaffna
500396,40001,DILMAH CEYLON TEA 500G,4,2021-12-20 14:13:12,6.32,14219,1263.7,5054.8,Jaffna
500396,40032,PRIMA STELLA NOODLES 400G,7,2021-12-20 14:13:12,1.66,14219,331.21,2318.47,Jaffna
500058,40096,MALIBAN CHOCOLATE WAFER 100G,7,2021-12-22 10:28:14,1.05,14057,210.41,1472.87,Galle
500058,40110,SERENDIB SALT IODIZED 400G,11,2021-12-22 10:28:14,0.32,14057,63.26,695.86,Galle
500058,40005,WATAWALA TEA 400G,11,2021-12-22 10:28:14,4.48,14057,894.86,9843.46,Galle
500058,40014,SPA CEYLON HAND CREAM,49,2021-12-22 10:28:14,13.2,14057,2639.08,129314.92,Galle
500058,40043,ASTRA MARGARINE 250G,3,2021-12-22 10:28:14,2.37,14057,474.73,1424.19,Galle
500237,40108,RICHLIFE MILK POWDER 400G,2,2021-12-22 11:25:31,5.51,14176,1101.78,2203.56,Gampaha
500237,40052,WIJAYA ROASTED CURRY POWDER 250G,10,2021-12-22 11:25:31,2.48,14176,496.19,4961.9,Gampaha
500237,40112,DENIYA BABY SHAMPOO 200ML,11,2021-12-22 11:25:31,2.59,14176,517.93,5697.23,Gampaha
500237,40058,DIVA WASHING POWDER 1KG,2,2021-12-22 11:25:31,3.86,14176,771.77,1543.54,Gampaha
500237,40007,MUNCHEE CHOCOLATE BISCUIT 200G,8,2021-12-22 11:25:31,1.1,14176,220.05,1760.4,Gampaha
500237,40104,CEYLON CINNAMON POWDER 100G,9,2021-12-22 11:25:31,2.06,14176,411.16,3700.44,Gampaha
500237,40042,MARINA COCONUT OIL 1L,8,2021-12-22 11:25:31,5.59,14176,1118.32,8946.56,Gampaha
500212,40098,BAIRAHA CHICKEN SAUSAGES 500G,10,2021-12-25 14:21:53,2.85,14242,569.05,5690.5,Colombo
500212,40099,PRIMA CHICKEN NOODLES CUP,31,2021-12-25 14:21:53,0.77,14242,154.51,4789.81,Colombo
500212,40006,MUNCHEE SUPER CREAM CRACKER 500G,11,2021-12-25 14:21:53,2.87,14242,573.78,6311.58,Colombo
500212,40113,GILLETTE SHAVING FOAM 200ML,10,2021-12-25 14:21:53,3.67,14242,733.68,7336.8,Colombo
500212,40027,KEELLS CHICKEN SAUSAGES 500G,9,2021-12-25 14:21:53,5.3,14242,1058.7,9528.3,Colombo
500212,40076,CEYLON COLD STORES YOGHURT 80G,1,2021-12-25 14:21:53,0.5,14242,100.95,100.95,Colombo
500212,40112,DENIYA BABY SHAMPOO 200ML,3,2021-12-25 14:21:53,2.79,14242,558.78,1676.34,Colombo
500212,40111,ASTRA MAYONNAISE 250G,24,2021-12-25 14:21:53,2.31,14242,461.67,11080.08,Colombo
500212,40053,WIJAYA CHILLI POWDER 250G,9,2021-12-25 14:21:53,2.31,14242,461.99,4157.91,Colombo
500212,40092,ARALIYA COCONUT MILK POWDER 300G,2,2021-12-25 14:21:53,3.77,14242,753.09,1506.18,Colombo
500212,40114,DETTOL ANTISEPTIC LIQUID 250ML,12,2021-12-25 14:21:53,3.37,14242,673.34,8080.08,Colombo
500212,40111,ASTRA MAYONNAISE 250G,11,2021-12-25 14:21:53,2.18,14242,436.31,4799.41,Colombo
500212,40069,ANCHOR BUTTER 200G,5,2021-12-25 14:21:53,4.82,14242,963.55,4817.75,Colombo
500212,40056,SUNSILK BLACK SHAMPOO 200ML,5,2021-12-25 14:21:53,3.53,14242,705.86,3529.3,Colombo
500212,40114,DETTOL ANTISEPTIC LIQUID 250ML,6,2021-12-25 14:21:53,3.17,14242,634.78,3808.68,Colombo
500212,40037,MOTHA STRAWBERRY JELLY 100G,10,2021-12-25 14:21:53,0.67,14242,133.15,1331.5,Colombo
500212,40050,RANCRISP CASHEWS 50G,8,2021-12-25 14:21:53,1.77,14242,354.38,2835.04,Colombo
500212,40016,LINK SAMAHAN BOX (100 PACKETS),1,2021-12-25 14:21:53,9.22,14242,1842.66,1842.66,Colombo
500022,40115,PEPSI 1.5L,5,2021-12-26 15:26:38,2.23,14535,446.68,2233.4,Galle
500022,40031,PRIMA KOTTU MEE CUP,10,2021-12-26 15:26:38,0.86,14535,172.24,1722.4,Galle
500022,40061,VELVET BEAUTY SOAP 100G,8,2021-12-26 15:26:38,0.89,14535,177.33,1418.64,Galle
500022,40027,KEELLS CHICKEN SAUSAGES 500G,12,2021-12-26 15:26:38,5.28,14535,1056.63,12679.56,Galle
500022,40106,KOTMALE ICE CREAM VANILLA 1L,3,2021-12-26 15:26:38,4.84,14535,966.82,2900.46,Galle
500022,40114,DETTOL ANTISEPTIC LIQUID 250ML,11,2021-12-26 15:26:38,3.28,14535,655.95,7215.45,Galle
500022,40044,HAPPY COW CHEESE 120G,30,2021-12-26 15:26:38,4.59,14535,917.84,27535.2,Galle
500022,40052,WIJAYA ROASTED CURRY POWDER 250G,3,2021-12-26 15:26:38,2.37,14535,474.23,1422.69,Galle
500126,40100,HARISCHANDRA MILK TEA POWDER 200G,11,2021-12-28 16:41:24,2.74,14081,547.1,6018.1,Kurunegala
500126,40004,ZESTA TEA 400G,11,2021-12-28 16:41:24,6.59,14081,1318.29,14501.19,Kurunegala
500126,40002,DILMAH EARL GREY TEA 50 BAGS,2,2021-12-28 16:41:24,4.99,14081,997.95,1995.9,Kurunegala
500126,40105,GOLDIE CORIANDER POWDER 100G,9,2021-12-28 16:41:24,1.12,14081,224.43,2019.87,Kurunegala
500363,40050,RANCRISP CASHEWS 50G,8,2022-01-10 16:59:44,1.85,14291,371.33,2970.64,Kalutara
500363,40046,MARMITE 100G,4,2022-01-10 16:59:44,4.72,14291,948.43,3793.72,Kalutara
500363,40044,HAPPY COW CHEESE 120G,4,2022-01-10 16:59:44,4.52,14291,907.19,3628.76,Kalutara
500363,40067,COLGATE TOOTHPASTE 120G,2,2022-01-10 16:59:44,1.42,14291,284.5,569.0,Kalutara
500363,40037,MOTHA STRAWBERRY JELLY 100G,1,2022-01-10 16:59:44,0.67,14291,133.76,133.76,Kalutara
500215,40088,CARGILLS FRESH EGGS (10),7,2022-01-23 11:54:35,1.95,14180,393.54,2754.78,Gampaha
500215,40093,LIPTON YELLOW LABEL TEA 400G,6,2022-01-23 11:54:35,5.75,14180,1162.01,6972.06,Gampaha
500087,40033,HARISCHANDRA NOODLES 400G,4,2022-01-28 16:36:38,1.47,14412,298.22,1192.88,Kandy
500087,40003,DILMAH GREEN TEA 20 BAGS,8,2022-01-28 16:36:38,3.36,14412,680.62,5444.96,Kandy
500087,40013,SPA CEYLON SLEEP BODY LOTION,4,2022-01-28 16:36:38,17.86,14412,3614.28,14457.12,Kandy
500087,40010,MALIBAN MARIE BISCUITS 400G,12,2022-01-28 16:36:38,2.02,14412,409.17,4910.04,Kandy
500087,40002,DILMAH EARL GREY TEA 50 BAGS,3,2022-01-28 16:36:38,5.38,14412,1088.44,3265.32,Kandy
500087,40051,LANKA SOY CHICKEN FLAVOUR 90G,6,2022-01-28 16:36:38,0.7,14412,141.03,846.18,Kandy
500087,40008,MUNCHEE LEMON PUFF 200G,31,2022-01-28 16:36:38,1.12,14412,226.17,7011.27,Kandy
