InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,Description,District,Total_Price_LKR
SM-2020000311,10056,2020-09-06 16:01:17,2,275,Maggi Noodles (5-pack),Gampaha,550
SM-2020000311,10056,2020-09-06 16:01:17,1,175,Sandalwood Soap (3-pack),Gampaha,175
SM-2020000312,10184,2020-09-06 17:10:05,2,315,Fresh Milk 1L (Pelwatte),Kandy,630
SM-2020000312,10184,2020-09-06 17:10:05,1,635,Milk Powder (Ranmalu) 400g,Kandy,635
SM-2020000312,10184,2020-09-06 17:10:05,2,420,Araliya Soap Powder 1kg,Kandy,840
SM-2020000312,10184,2020-09-06 17:10:05,3,190,Wheat Flour 1kg,Kandy,570
SM-2020000313,10127,2020-09-07 19:40:04,2,490,Coconut Oil 1L,Gampaha,980
SM-2020000313,10127,2020-09-07 19:40:04,2,345,Sunlight Dishwash Liquid 425ml,Gampaha,690
SM-2020000314,10242,2020-09-08 17:59:49,1,145,Bread Loaf (Large),Colombo,145
SM-2020000314,10242,2020-09-08 17:59:49,2,325,Dhal (Red Lentils) 1kg,Colombo,650
SM-2020000314,10242,2020-09-08 17:59:49,2,615,Milk Powder (Ranmalu) 400g,Colombo,1230
SM-2020000315,10297,2020-09-09 11:41:24,1,1410,Basmathi Rice 5kg,Colombo,1410
SM-2020000315,10297,2020-09-09 11:41:24,2,190,Wheat Flour 1kg,Colombo,380
SM-2020000315,10297,2020-09-09 11:41:24,2,320,Dhal (Red Lentils) 1kg,Colombo,640
SM-2020000315,10297,2020-09-09 11:41:24,1,750,Nivea Body Lotion 400ml,Colombo,750
SM-2020000315,10297,2020-09-09 11:41:24,3,1090,Kekulu Rice 5kg,Colombo,3270
SM-2020000316,10258,2020-09-10 19:59:28,3,175,White Sugar 1kg,Colombo,525
SM-2020000316,10258,2020-09-10 19:59:28,2,165,Prima Wheat Noodles,Colombo,330
SM-2020000316,10258,2020-09-10 19:59:28,3,150,Munchee Cream Crackers,Colombo,450
SM-2020000317,10351,2020-09-13 09:43:21,3,435,Anchor Full Cream Milk (Tin),Matale,1305
SM-2020000317,10351,2020-09-13 09:43:21,2,310,Dhal (Red Lentils) 1kg,Matale,620
SM-2020000317,10351,2020-09-13 09:43:21,3,1080,Kekulu Rice 5kg,Matale,3240
SM-2020000317,10351,2020-09-13 09:43:21,1,780,Milk Powder (Anchor) 400g,Matale,780
SM-2020000317,10351,2020-09-13 09:43:21,1,335,Sunlight Dishwash Liquid 425ml,Matale,335
SM-2020000317,10351,2020-09-13 09:43:21,3,190,Wheat Flour 1kg,Matale,570
SM-2020000317,10351,2020-09-13 09:43:21,3,160,Prima Wheat Noodles,Matale,480
SM-2020000317,10351,2020-09-13 09:43:21,2,150,Munchee Cream Crackers,Matale,300
SM-2020000318,10238,2020-09-14 09:02:20,1,145,Bread Loaf (Large),Jaffna,145
SM-2020000318,10238,2020-09-14 09:02:20,3,150,Munchee Cream Crackers,Jaffna,450
SM-2020000318,10238,2020-09-14 09:02:20,2,1200,Red Rice 5kg,Jaffna,2400
SM-2020000318,10238,2020-09-14 09:02:20,3,1060,Kekulu Rice 5kg,Jaffna,3180
SM-2020000318,10238,2020-09-14 09:02:20,1,175,White Sugar 1kg,Jaffna,175
SM-2020000318,10238,2020-09-14 09:02:20,2,390,Dilmah Tea 200g,Jaffna,780
SM-2020000318,10238,2020-09-14 09:02:20,2,135,Maliban Marie Biscuits,Jaffna,270
SM-2020000318,10238,2020-09-14 09:02:20,3,335,Dhal (Red Lentils) 1kg,Jaffna,1005
SM-2020000319,10256,2020-09-15 09:02:09,1,920,Eggs (Tray of 30),Gampaha,920
SM-2020000319,10256,2020-09-15 09:02:09,2,395,Dilmah Tea 200g,Gampaha,790
SM-2020000319,10256,2020-09-15 09:02:09,1,2920,LP Gas Cylinder (Litro) 12.5kg,Gampaha,2920
SM-2020000320,10347,2020-09-16 18:13:18,2,220,Chilli Powder 250g,Kalutara,440
SM-2020000320,10347,2020-09-16 18:13:18,1,255,Signal Toothpaste 120g,Kalutara,255
SM-2020000320,10347,2020-09-16 18:13:18,2,345,Sunlight Dishwash Liquid 425ml,Kalutara,690
SM-2020000320,10347,2020-09-16 18:13:18,1,185,Sandalwood Soap (3-pack),Kalutara,185
SM-2020000320,10347,2020-09-16 18:13:18,1,280,Maggi Noodles (5-pack),Kalutara,280
SM-2020000320,10347,2020-09-16 18:13:18,1,175,White Sugar 1kg,Kalutara,175
SM-2020000320,10347,2020-09-16 18:13:18,1,750,Kotmale Ice Cream 1L,Kalutara,750
SM-2020000320,10347,2020-09-16 18:13:18,1,465,Coconut Oil 1L,Kalutara,465
SM-2020000321,10012,2020-09-17 11:25:22,1,785,Kotmale Ice Cream 1L,Jaffna,785
SM-2020000321,10012,2020-09-17 11:25:22,2,255,Signal Toothpaste 120g,Jaffna,510
SM-2020000321,10012,2020-09-17 11:25:22,2,340,Elephant House Cream Soda 1.5L,Jaffna,680
SM-2020000321,10012,2020-09-17 11:25:22,3,415,Anchor Full Cream Milk (Tin),Jaffna,1245
SM-2020000322,10023,2020-09-18 11:47:41,2,370,Dilmah Tea 200g,Galle,740
SM-2020000322,10023,2020-09-18 11:47:41,1,780,Milk Powder (Anchor) 400g,Galle,780
SM-2020000322,10023,2020-09-18 11:47:41,2,140,Maliban Marie Biscuits,Galle,280
SM-2020000322,10023,2020-09-18 11:47:41,2,330,Fresh Milk 1L (Pelwatte),Galle,660
SM-2020000322,10023,2020-09-18 11:47:41,1,210,Chilli Powder 250g,Galle,210
SM-2020000323,10277,2020-09-19 16:29:16,2,265,Signal Toothpaste 120g,Kalutara,530
SM-2020000323,10277,2020-09-19 16:29:16,2,185,White Sugar 1kg,Kalutara,370
SM-2020000323,10277,2020-09-19 16:29:16,1,745,Kotmale Ice Cream 1L,Kalutara,745
SM-2020000323,10277,2020-09-19 16:29:16,1,175,Sandalwood Soap (3-pack),Kalutara,175
SM-2020000323,10277,2020-09-19 16:29:16,3,140,Bread Loaf (Large),Kalutara,420
SM-2020000323,10277,2020-09-19 16:29:16,1,315,Dhal (Red Lentils) 1kg,Kalutara,315
SM-2020000323,10277,2020-09-19 16:29:16,1,395,Dilmah Tea 200g,Kalutara,395
SM-2020000324,10101,2020-09-20 19:07:39,1,425,Anchor Full Cream Milk (Tin),Gampaha,425
SM-2020000324,10101,2020-09-20 19:07:39,2,625,Milk Powder (Ranmalu) 400g,Gampaha,1250
SM-2020000324,10101,2020-09-20 19:07:39,2,945,Eggs (Tray of 30),Gampaha,1890
SM-2020000324,10101,2020-09-20 19:07:39,1,1280,Red Rice 5kg,Gampaha,1280
SM-2020000325,10251,2020-09-23 15:13:10,2,335,Dhal (Red Lentils) 1kg,Gampaha,670
SM-2020000325,10251,2020-09-23 15:13:10,1,2845,LP Gas Cylinder (Litro) 12.5kg,Gampaha,2845
SM-2020000325,10251,2020-09-23 15:13:10,2,140,Bread Loaf (Large),Gampaha,280
SM-2020000325,10251,2020-09-23 15:13:10,2,770,Milk Powder (Anchor) 400g,Gampaha,1540
SM-2020000325,10251,2020-09-23 15:13:10,4,155,Munchee Cream Crackers,Gampaha,620
SM-2020000325,10251,2020-09-23 15:13:10,2,160,Prima Wheat Noodles,Gampaha,320
SM-2020000325,10251,2020-09-23 15:13:10,2,340,Sunlight Dishwash Liquid 425ml,Gampaha,680
SM-2020000326,10279,2020-09-24 15:55:35,1,720,Kotmale Ice Cream 1L,Colombo,720
SM-2020000326,10279,2020-09-24 15:55:35,1,335,Dhal (Red Lentils) 1kg,Colombo,335
SM-2020000326,10279,2020-09-24 15:55:35,1,175,Sandalwood Soap (3-pack),Colombo,175
SM-2020000326,10279,2020-09-24 15:55:35,4,155,Munchee Cream Crackers,Colombo,620
SM-2020000326,10279,2020-09-24 15:55:35,1,725,Milk Powder (Anchor) 400g,Colombo,725
SM-2020000326,10279,2020-09-24 15:55:35,1,2865,LP Gas Cylinder (Litro) 12.5kg,Colombo,2865
SM-2020000327,10369,2020-09-27 17:36:03,1,90,Kotmale Yogurt Cup,Matale,90
SM-2020000327,10369,2020-09-27 17:36:03,1,2925,LP Gas Cylinder (Litro) 12.5kg,Matale,2925
SM-2020000327,10369,2020-09-27 17:36:03,3,185,White Sugar 1kg,Matale,555
SM-2020000327,10369,2020-09-27 17:36:03,1,135,Bread Loaf (Large),Matale,135
SM-2020000328,10055,2020-10-01 17:15:41,1,95,Kotmale Yogurt Cup,Kurunegala,95
SM-2020000328,10055,2020-10-01 17:15:41,2,630,Milk Powder (Ranmalu) 400g,Kurunegala,1260
SM-2020000328,10055,2020-10-01 17:15:41,1,940,Eggs (Tray of 30),Kurunegala,940
SM-2020000328,10055,2020-10-01 17:15:41,1,2980,LP Gas Cylinder (Litro) 12.5kg,Kurunegala,2980
SM-2020000328,10055,2020-10-01 17:15:41,1,480,Coconut Oil 1L,Kurunegala,480
SM-2020000328,10055,2020-10-01 17:15:41,1,800,Nivea Body Lotion 400ml,Kurunegala,800
SM-2020000329,10388,2020-10-02 09:47:05,1,1445,Basmathi Rice 5kg,Anuradhapura,1445
SM-2020000329,10388,2020-10-02 09:47:05,2,345,Sunlight Dishwash Liquid 425ml,Anuradhapura,690
SM-2020000329,10388,2020-10-02 09:47:05,2,260,Signal Toothpaste 120g,Anuradhapura,520
SM-2020000329,10388,2020-10-02 09:47:05,1,185,Wheat Flour 1kg,Anuradhapura,185
SM-2020000329,10388,2020-10-02 09:47:05,3,95,Kotmale Yogurt Cup,Anuradhapura,285
SM-2020000329,10388,2020-10-02 09:47:05,1,205,Chilli Powder 250g,Anuradhapura,205
SM-2020000329,10388,2020-10-02 09:47:05,2,330,Fresh Milk 1L (Pelwatte),Anuradhapura,660
SM-2020000329,10388,2020-10-02 09:47:05,1,190,Sandalwood Soap (3-pack),Anuradhapura,190
SM-2020000330,10202,2020-10-02 17:00:30,3,145,Munchee Cream Crackers,Kandy,435
SM-2020000330,10202,2020-10-02 17:00:30,1,720,Milk Powder (Anchor) 400g,Kandy,720
SM-2020000330,10202,2020-10-02 17:00:30,2,1085,Kekulu Rice 5kg,Kandy,2170
SM-2020000331,10383,2020-10-02 18:05:51,1,145,Munchee Cream Crackers,Kalutara,145
SM-2020000331,10383,2020-10-02 18:05:51,1,180,White Sugar 1kg,Kalutara,180
SM-2020000331,10383,2020-10-02 18:05:51,2,1080,Kekulu Rice 5kg,Kalutara,2160
SM-2020000331,10383,2020-10-02 18:05:51,3,185,Wheat Flour 1kg,Kalutara,555
SM-2020000332,10170,2020-10-02 19:32:32,2,215,Chilli Powder 250g,Galle,430
SM-2020000332,10170,2020-10-02 19:32:32,2,1145,Kekulu Rice 5kg,Galle,2290
SM-2020000332,10170,2020-10-02 19:32:32,2,325,Fresh Milk 1L (Pelwatte),Galle,650
SM-2020000332,10170,2020-10-02 19:32:32,2,915,Eggs (Tray of 30),Galle,1830
SM-2020000332,10170,2020-10-02 19:32:32,1,425,Araliya Soap Powder 1kg,Galle,425
SM-2020000332,10170,2020-10-02 19:32:32,3,165,Prima Wheat Noodles,Galle,495
SM-2020000332,10170,2020-10-02 19:32:32,2,330,Sunlight Dishwash Liquid 425ml,Galle,660
SM-2020000333,10410,2020-10-03 20:18:42,2,1415,Basmathi Rice 5kg,Colombo,2830
SM-2020000333,10410,2020-10-03 20:18:42,2,335,Sunlight Dishwash Liquid 425ml,Colombo,670
SM-2020000333,10410,2020-10-03 20:18:42,4,155,Munchee Cream Crackers,Colombo,620
SM-2020000333,10410,2020-10-03 20:18:42,1,595,Milk Powder (Ranmalu) 400g,Colombo,595
SM-2020000333,10410,2020-10-03 20:18:42,3,185,White Sugar 1kg,Colombo,555
SM-2020000334,10388,2020-10-05 17:59:31,3,325,Fresh Milk 1L (Pelwatte),Anuradhapura,975
SM-2020000334,10388,2020-10-05 17:59:31,3,90,Kotmale Yogurt Cup,Anuradhapura,270
SM-2020000334,10388,2020-10-05 17:59:31,1,340,Sunlight Dishwash Liquid 425ml,Anuradhapura,340
SM-2020000334,10388,2020-10-05 17:59:31,1,435,Araliya Soap Powder 1kg,Anuradhapura,435
SM-2020000334,10388,2020-10-05 17:59:31,1,465,Coconut Oil 1L,Anuradhapura,465
SM-2020000334,10388,2020-10-05 17:59:31,1,1120,Kekulu Rice 5kg,Anuradhapura,1120
SM-2020000335,10388,2020-10-06 10:07:43,3,325,Fresh Milk 1L (Pelwatte),Anuradhapura,975
SM-2020000335,10388,2020-10-06 10:07:43,2,340,Elephant House Cream Soda 1.5L,Anuradhapura,680
SM-2020000335,10388,2020-10-06 10:07:43,1,180,White Sugar 1kg,Anuradhapura,180
SM-2020000336,10323,2020-10-07 15:06:54,2,260,Curry Powder 250g,Colombo,520
SM-2020000336,10323,2020-10-07 15:06:54,1,345,Sunlight Dishwash Liquid 425ml,Colombo,345
SM-2020000337,10197,2020-10-07 19:26:35,1,205,Chilli Powder 250g,Kandy,205
SM-2020000337,10197,2020-10-07 19:26:35,2,785,Milk Powder (Anchor) 400g,Kandy,1570
SM-2020000337,10197,2020-10-07 19:26:35,2,270,Maggi Noodles (5-pack),Kandy,540
SM-2020000337,10197,2020-10-07 19:26:35,1,330,Sunlight Dishwash Liquid 425ml,Kandy,330
SM-2020000337,10197,2020-10-07 19:26:35,2,185,Sandalwood Soap (3-pack),Kandy,370
SM-2020000337,10197,2020-10-07 19:26:35,3,165,Prima Wheat Noodles,Kandy,495
SM-2020000337,10197,2020-10-07 19:26:35,1,2960,LP Gas Cylinder (Litro) 12.5kg,Kandy,2960
SM-2020000338,10325,2020-10-08 17:11:50,2,1400,Basmathi Rice 5kg,Batticaloa,2800
SM-2020000338,10325,2020-10-08 17:11:50,2,205,Chilli Powder 250g,Batticaloa,410
SM-2020000338,10325,2020-10-08 17:11:50,2,430,Anchor Full Cream Milk (Tin),Batticaloa,860
SM-2020000338,10325,2020-10-08 17:11:50,1,180,White Sugar 1kg,Batticaloa,180
SM-2020000338,10325,2020-10-08 17:11:50,2,1135,Kekulu Rice 5kg,Batticaloa,2270
SM-2020000338,10325,2020-10-08 17:11:50,2,140,Bread Loaf (Large),Batticaloa,280
SM-2020000339,10116,2020-10-09 18:56:14,2,390,Dilmah Tea 200g,Kalutara,780
SM-2020000339,10116,2020-10-09 18:56:14,4,150,Munchee Cream Crackers,Kalutara,600
SM-2020000339,10116,2020-10-09 18:56:14,2,175,Sandalwood Soap (3-pack),Kalutara,350
SM-2020000340,10178,2020-10-10 09:49:01,1,175,Sandalwood Soap (3-pack),Colombo,175
SM-2020000340,10178,2020-10-10 09:49:01,3,180,White Sugar 1kg,Colombo,540
SM-2020000340,10178,2020-10-10 09:49:01,2,435,Anchor Full Cream Milk (Tin),Colombo,870
SM-2020000340,10178,2020-10-10 09:49:01,2,310,Fresh Milk 1L (Pelwatte),Colombo,620
SM-2020000340,10178,2020-10-10 09:49:01,2,205,Chilli Powder 250g,Colombo,410
SM-2020000340,10178,2020-10-10 09:49:01,2,145,Maliban Marie Biscuits,Colombo,290
SM-2020000341,10101,2020-10-10 10:56:02,1,325,Fresh Milk 1L (Pelwatte),Gampaha,325
SM-2020000341,10101,2020-10-10 10:56:02,1,90,Kotmale Yogurt Cup,Gampaha,90
SM-2020000341,10101,2020-10-10 10:56:02,2,330,Elephant House Cream Soda 1.5L,Gampaha,660
SM-2020000342,10298,2020-10-10 18:12:02,1,810,Nivea Body Lotion 400ml,Ratnapura,810
SM-2020000342,10298,2020-10-10 18:12:02,3,440,Anchor Full Cream Milk (Tin),Ratnapura,1320
SM-2020000342,10298,2020-10-10 18:12:02,2,1200,Red Rice 5kg,Ratnapura,2400
SM-2020000343,10386,2020-10-11 10:17:22,1,950,Eggs (Tray of 30),Colombo,950
SM-2020000343,10386,2020-10-11 10:17:22,1,750,Milk Powder (Anchor) 400g,Colombo,750
SM-2020000343,10386,2020-10-11 10:17:22,3,1145,Kekulu Rice 5kg,Colombo,3435
SM-2020000343,10386,2020-10-11 10:17:22,1,315,Fresh Milk 1L (Pelwatte),Colombo,315
SM-2020000343,10386,2020-10-11 10:17:22,1,1405,Basmathi Rice 5kg,Colombo,1405
SM-2020000344,10084,2020-10-12 08:47:08,1,595,Milk Powder (Ranmalu) 400g,Badulla,595
SM-2020000344,10084,2020-10-12 08:47:08,2,335,Elephant House Cream Soda 1.5L,Badulla,670
SM-2020000344,10084,2020-10-12 08:47:08,1,755,Kotmale Ice Cream 1L,Badulla,755
SM-2020000345,10162,2020-10-13 14:32:19,1,755,Milk Powder (Anchor) 400g,Gampaha,755
SM-2020000345,10162,2020-10-13 14:32:19,1,185,Wheat Flour 1kg,Gampaha,185
SM-2020000346,10219,2020-10-13 18:23:07,2,765,Milk Powder (Anchor) 400g,Colombo,1530
SM-2020000346,10219,2020-10-13 18:23:07,1,150,Munchee Cream Crackers,Colombo,150
SM-2020000346,10219,2020-10-13 18:23:07,2,260,Curry Powder 250g,Colombo,520
SM-2020000346,10219,2020-10-13 18:23:07,1,180,White Sugar 1kg,Colombo,180
SM-2020000346,10219,2020-10-13 18:23:07,1,285,Maggi Noodles (5-pack),Colombo,285
SM-2020000347,10065,2020-10-13 18:31:54,2,315,Dhal (Red Lentils) 1kg,Badulla,630
SM-2020000347,10065,2020-10-13 18:31:54,2,200,Wheat Flour 1kg,Badulla,400
SM-2020000347,10065,2020-10-13 18:31:54,2,1415,Basmathi Rice 5kg,Badulla,2830
SM-2020000348,10174,2020-10-13 18:41:33,1,755,Milk Powder (Anchor) 400g,Kandy,755
SM-2020000348,10174,2020-10-13 18:41:33,2,490,Coconut Oil 1L,Kandy,980
SM-2020000348,10174,2020-10-13 18:41:33,2,995,Eggs (Tray of 30),Kandy,1990
SM-2020000348,10174,2020-10-13 18:41:33,1,1520,Basmathi Rice 5kg,Kandy,1520
SM-2020000348,10174,2020-10-13 18:41:33,1,410,Araliya Soap Powder 1kg,Kandy,410
SM-2020000348,10174,2020-10-13 18:41:33,3,290,Maggi Noodles (5-pack),Kandy,870
SM-2020000349,10382,2020-10-13 19:08:55,2,380,Dilmah Tea 200g,Kandy,760
SM-2020000349,10382,2020-10-13 19:08:55,2,180,White Sugar 1kg,Kandy,360
SM-2020000349,10382,2020-10-13 19:08:55,3,1055,Kekulu Rice 5kg,Kandy,3165
SM-2020000349,10382,2020-10-13 19:08:55,3,330,Dhal (Red Lentils) 1kg,Kandy,990
SM-2020000350,10092,2020-10-14 12:15:38,2,140,Bread Loaf (Large),Gampaha,280
SM-2020000350,10092,2020-10-14 12:15:38,3,425,Anchor Full Cream Milk (Tin),Gampaha,1275
SM-2020000350,10092,2020-10-14 12:15:38,1,1265,Red Rice 5kg,Gampaha,1265
SM-2020000350,10092,2020-10-14 12:15:38,2,185,Sandalwood Soap (3-pack),Gampaha,370
SM-2020000350,10092,2020-10-14 12:15:38,1,340,Sunlight Dishwash Liquid 425ml,Gampaha,340
SM-2020000350,10092,2020-10-14 12:15:38,3,330,Fresh Milk 1L (Pelwatte),Gampaha,990
SM-2020000350,10092,2020-10-14 12:15:38,3,195,Wheat Flour 1kg,Gampaha,585
SM-2020000350,10092,2020-10-14 12:15:38,1,325,Elephant House Cream Soda 1.5L,Gampaha,325
SM-2020000351,10330,2020-10-15 15:07:34,3,135,Bread Loaf (Large),Kandy,405
SM-2020000351,10330,2020-10-15 15:07:34,2,1085,Kekulu Rice 5kg,Kandy,2170
SM-2020000351,10330,2020-10-15 15:07:34,1,270,Curry Powder 250g,Kandy,270
SM-2020000351,10330,2020-10-15 15:07:34,1,990,Eggs (Tray of 30),Kandy,990
SM-2020000351,10330,2020-10-15 15:07:34,1,145,Munchee Cream Crackers,Kandy,145
SM-2020000352,10139,2020-10-15 17:38:31,2,775,Milk Powder (Anchor) 400g,Colombo,1550
SM-2020000352,10139,2020-10-15 17:38:31,1,145,Maliban Marie Biscuits,Colombo,145
SM-2020000352,10139,2020-10-15 17:38:31,1,760,Nivea Body Lotion 400ml,Colombo,760
SM-2020000352,10139,2020-10-15 17:38:31,1,985,Eggs (Tray of 30),Colombo,985
SM-2020000352,10139,2020-10-15 17:38:31,3,330,Fresh Milk 1L (Pelwatte),Colombo,990
SM-2020000352,10139,2020-10-15 17:38:31,1,205,Chilli Powder 250g,Colombo,205
SM-2020000352,10139,2020-10-15 17:38:31,1,185,Sandalwood Soap (3-pack),Colombo,185
SM-2020000352,10139,2020-10-15 17:38:31,1,155,Prima Wheat Noodles,Colombo,155
SM-2020000353,10100,2020-10-15 19:14:27,3,150,Munchee Cream Crackers,Kandy,450
SM-2020000353,10100,2020-10-15 19:14:27,2,1400,Basmathi Rice 5kg,Kandy,2800
SM-2020000354,10023,2020-10-15 19:19:27,2,1095,Kekulu Rice 5kg,Galle,2190
SM-2020000354,10023,2020-10-15 19:19:27,2,210,Chilli Powder 250g,Galle,420
SM-2020000354,10023,2020-10-15 19:19:27,2,390,Dilmah Tea 200g,Galle,780
SM-2020000354,10023,2020-10-15 19:19:27,1,790,Nivea Body Lotion 400ml,Galle,790
SM-2020000355,10235,2020-10-16 10:37:19,1,945,Eggs (Tray of 30),Colombo,945
SM-2020000355,10235,2020-10-16 10:37:19,1,335,Fresh Milk 1L (Pelwatte),Colombo,335
SM-2020000355,10235,2020-10-16 10:37:19,3,1155,Kekulu Rice 5kg,Colombo,3465
SM-2020000355,10235,2020-10-16 10:37:19,1,265,Signal Toothpaste 120g,Colombo,265
SM-2020000355,10235,2020-10-16 10:37:19,2,315,Dhal (Red Lentils) 1kg,Colombo,630
SM-2020000355,10235,2020-10-16 10:37:19,1,740,Kotmale Ice Cream 1L,Colombo,740
SM-2020000356,10226,2020-10-16 13:54:26,4,155,Munchee Cream Crackers,Kalutara,620
SM-2020000356,10226,2020-10-16 13:54:26,1,85,Kotmale Yogurt Cup,Kalutara,85
SM-2020000356,10226,2020-10-16 13:54:26,3,1090,Kekulu Rice 5kg,Kalutara,3270
SM-2020000356,10226,2020-10-16 13:54:26,3,175,White Sugar 1kg,Kalutara,525
SM-2020000356,10226,2020-10-16 13:54:26,2,480,Coconut Oil 1L,Kalutara,960
SM-2020000356,10226,2020-10-16 13:54:26,1,250,Curry Powder 250g,Kalutara,250
SM-2020000356,10226,2020-10-16 13:54:26,2,645,Milk Powder (Ranmalu) 400g,Kalutara,1290
SM-2020000356,10226,2020-10-16 13:54:26,2,410,Araliya Soap Powder 1kg,Kalutara,820
SM-2020000357,10032,2020-10-17 10:41:50,1,180,White Sugar 1kg,Ratnapura,180
SM-2020000357,10032,2020-10-17 10:41:50,1,780,Kotmale Ice Cream 1L,Ratnapura,780
SM-2020000357,10032,2020-10-17 10:41:50,2,345,Sunlight Dishwash Liquid 425ml,Ratnapura,690
SM-2020000358,10101,2020-10-18 10:50:04,2,145,Bread Loaf (Large),Gampaha,290
SM-2020000358,10101,2020-10-18 10:50:04,3,330,Fresh Milk 1L (Pelwatte),Gampaha,990
SM-2020000359,10361,2020-10-18 18:07:02,1,185,Wheat Flour 1kg,Kurunegala,185
SM-2020000359,10361,2020-10-18 18:07:02,1,415,Araliya Soap Powder 1kg,Kurunegala,415
SM-2020000360,10064,2020-10-19 10:36:54,2,385,Dilmah Tea 200g,Gampaha,770
SM-2020000360,10064,2020-10-19 10:36:54,2,95,Kotmale Yogurt Cup,Gampaha,190
SM-2020000360,10064,2020-10-19 10:36:54,2,945,Eggs (Tray of 30),Gampaha,1890
SM-2020000360,10064,2020-10-19 10:36:54,2,175,White Sugar 1kg,Gampaha,350
SM-2020000361,10297,2020-10-19 18:03:10,1,2835,LP Gas Cylinder (Litro) 12.5kg,Colombo,2835
SM-2020000361,10297,2020-10-19 18:03:10,2,335,Fresh Milk 1L (Pelwatte),Colombo,670
SM-2020000361,10297,2020-10-19 18:03:10,2,155,Munchee Cream Crackers,Colombo,310
SM-2020000361,10297,2020-10-19 18:03:10,2,1460,Basmathi Rice 5kg,Colombo,2920
SM-2020000361,10297,2020-10-19 18:03:10,2,925,Eggs (Tray of 30),Colombo,1850
SM-2020000361,10297,2020-10-19 18:03:10,2,605,Milk Powder (Ranmalu) 400g,Colombo,1210
SM-2020000361,10297,2020-10-19 18:03:10,1,465,Coconut Oil 1L,Colombo,465
SM-2020000361,10297,2020-10-19 18:03:10,1,90,Kotmale Yogurt Cup,Colombo,90
SM-2020000362,10017,2020-10-20 18:14:10,2,175,White Sugar 1kg,Colombo,350
SM-2020000362,10017,2020-10-20 18:14:10,3,330,Dhal (Red Lentils) 1kg,Colombo,990
SM-2020000363,10224,2020-10-21 17:23:11,1,330,Sunlight Dishwash Liquid 425ml,Badulla,330
SM-2020000363,10224,2020-10-21 17:23:11,2,1460,Basmathi Rice 5kg,Badulla,2920
SM-2020000363,10224,2020-10-21 17:23:11,2,85,Kotmale Yogurt Cup,Badulla,170
SM-2020000363,10224,2020-10-21 17:23:11,4,140,Maliban Marie Biscuits,Badulla,560
SM-2020000364,10030,2020-10-22 16:28:48,2,345,Sunlight Dishwash Liquid 425ml,Gampaha,690
SM-2020000364,10030,2020-10-22 16:28:48,2,90,Kotmale Yogurt Cup,Gampaha,180
SM-2020000364,10030,2020-10-22 16:28:48,1,155,Munchee Cream Crackers,Gampaha,155
SM-2020000364,10030,2020-10-22 16:28:48,1,295,Maggi Noodles (5-pack),Gampaha,295
SM-2020000364,10030,2020-10-22 16:28:48,1,245,Ceylon Cinnamon 100g,Gampaha,245
SM-2020000365,10012,2020-10-22 16:54:11,2,325,Fresh Milk 1L (Pelwatte),Jaffna,650
SM-2020000365,10012,2020-10-22 16:54:11,1,720,Kotmale Ice Cream 1L,Jaffna,720
SM-2020000366,10371,2020-10-22 19:15:32,2,1220,Red Rice 5kg,Colombo,2440
SM-2020000366,10371,2020-10-22 19:15:32,1,2840,LP Gas Cylinder (Litro) 12.5kg,Colombo,2840
SM-2020000366,10371,2020-10-22 19:15:32,1,340,Sunlight Dishwash Liquid 425ml,Colombo,340
SM-2020000366,10371,2020-10-22 19:15:32,2,265,Signal Toothpaste 120g,Colombo,530
SM-2020000366,10371,2020-10-22 19:15:32,2,495,Coconut Oil 1L,Colombo,990
SM-2020000366,10371,2020-10-22 19:15:32,2,210,Chilli Powder 250g,Colombo,420
SM-2020000366,10371,2020-10-22 19:15:32,2,735,Milk Powder (Anchor) 400g,Colombo,1470
SM-2020000367,10123,2020-10-23 09:08:58,1,1490,Basmathi Rice 5kg,Colombo,1490
SM-2020000367,10123,2020-10-23 09:08:58,3,90,Kotmale Yogurt Cup,Colombo,270
SM-2020000368,10083,2020-10-23 15:28:47,2,425,Araliya Soap Powder 1kg,Anuradhapura,850
SM-2020000368,10083,2020-10-23 15:28:47,1,805,Nivea Body Lotion 400ml,Anuradhapura,805
SM-2020000368,10083,2020-10-23 15:28:47,3,190,Wheat Flour 1kg,Anuradhapura,570
SM-2020000368,10083,2020-10-23 15:28:47,2,1280,Red Rice 5kg,Anuradhapura,2560
SM-2020000369,10012,2020-10-24 09:12:45,1,760,Milk Powder (Anchor) 400g,Jaffna,760
SM-2020000369,10012,2020-10-24 09:12:45,1,325,Elephant House Cream Soda 1.5L,Jaffna,325
SM-2020000370,10251,2020-10-24 19:01:48,2,185,Sandalwood Soap (3-pack),Gampaha,370
SM-2020000370,10251,2020-10-24 19:01:48,3,145,Munchee Cream Crackers,Gampaha,435
SM-2020000370,10251,2020-10-24 19:01:48,2,485,Coconut Oil 1L,Gampaha,970
SM-2020000371,10104,2020-10-25 09:10:28,2,615,Milk Powder (Ranmalu) 400g,Gampaha,1230
SM-2020000371,10104,2020-10-25 09:10:28,2,765,Milk Powder (Anchor) 400g,Gampaha,1530
SM-2020000371,10104,2020-10-25 09:10:28,2,145,Maliban Marie Biscuits,Gampaha,290
SM-2020000371,10104,2020-10-25 09:10:28,3,95,Kotmale Yogurt Cup,Gampaha,285
