InvoiceNo,StockCode,Description,Quantity,InvoiceDate,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
500515,20040,BRASS OIL LAMP TRADITIONAL,5,4/18/21 11:23,,2561.30453,12806.52265,Galle
500989,20021,BATIK SILK SCARF PAISLEY PURPLE,46,4/20/21 9:49,14318,1637.190166,75310.74762,Kalutara
500989,20077,BEADED COCONUT SHELL NECKLACE,39,4/20/21 9:49,14318,885.281105,34525.96309,Kalutara
500989,20091,CLAY COOKING POT SMALL TRADITIONAL,7,4/20/21 9:49,14318,1206.147182,8443.030276,Kalutara
500989,20086,WOODEN RATTLE TOY BABY,5,4/20/21 9:49,14318,581.8113812,2909.056906,Kalutara
500989,20081,WOODEN SPINNING TOP TRADITIONAL,11,4/20/21 9:49,14318,456.1710497,5017.881547,Kalutara
500989,20011,HANDLOOM SARONG STRIPE MAROON,9,4/20/21 9:49,14318,1111.433702,10002.90331,Kalutara
500989,20024,BATIK COTTON SHIRT MENS BLUE,3,4/20/21 9:49,14318,1934.861105,5804.583315,Kalutara
500989,20004,HANDLOOM TABLE RUNNER MULTICOLOUR,1,4/20/21 9:49,14318,1283.464309,1283.464309,Kalutara
500989,20019,BATIK PRINT CUSHION COVER ELEPHANT,6,4/20/21 9:49,14318,983.860442,5903.162652,Kalutara
500989,20085,WOODEN ABACUS COUNTING TOY,11,4/20/21 9:49,14318,1097.903204,12076.93525,Kalutara
500989,20047,WOODEN MASK TRADITIONAL RAKSHA,8,4/20/21 9:49,14318,1903.934254,15231.47403,Kalutara
500989,20039,TERRACOTTA WIND CHIME,10,4/20/21 9:49,14318,773.1712707,7731.712707,Kalutara
500342,20084,CLOTH DOLL FISHERMAN STILT,7,4/20/21 16:47,14629,1325.988729,9281.921105,Mullaitivu
500342,20032,REED WOVEN PLACEMAT ROUND NATURAL,12,4/20/21 16:47,14629,597.2748066,7167.29768,Mullaitivu
500342,20093,COCONUT SHELL LADLE HANDCRAFTED,5,4/20/21 16:47,14629,446.5064088,2232.532044,Mullaitivu
500342,20023,BATIK WALL HANGING ELEPHANT MOTIF,9,4/20/21 16:47,14629,2507.007845,22563.07061,Mullaitivu
500270,20033,REED WOVEN FRUIT BASKET,4,4/23/21 9:37,14610,812.6651934,3250.660773,Colombo
500270,20114,BAMBOO CUTLERY TRAVEL SET,1,4/23/21 9:37,14610,814.6001105,814.6001105,Colombo
500270,20036,CLAY POT PAINTED SMALL,2,4/23/21 9:37,14610,628.8480663,1257.696133,Colombo
501256,20070,CARDAMOM PODS GIFT JAR SMALL,12,4/25/21 16:34,14181,985.5477348,11826.57282,Kegalle
500343,20001,HANDLOOM COTTON CUSHION COVER CHECK,10,4/26/21 17:54,14647,869.6708287,8696.708287,Batticaloa
500343,20023,BATIK WALL HANGING ELEPHANT MOTIF,27,4/26/21 17:54,14647,2423.069503,65422.87657,Batticaloa
500343,20081,WOODEN SPINNING TOP TRADITIONAL,10,4/26/21 17:54,14647,431.9300552,4319.300552,Batticaloa
500343,20018,BATIK COTTON SARONG RED,4,4/26/21 17:54,14647,1363.581878,5454.327514,Batticaloa
500187,20060,HANDMADE PAPER NOTEBOOK A5 PLAIN,10,4/28/21 12:16,14378,707.4546961,7074.546961,Matara
500187,20087,COCONUT OIL SOAP BAR HANDMADE,8,4/28/21 12:16,14378,393.461105,3147.68884,Matara
500187,20058,PALMYRAH LEAF BASKET SMALL,7,4/28/21 12:16,14378,783.0457459,5481.320221,Matara
500187,20001,HANDLOOM COTTON CUSHION COVER CHECK,27,4/28/21 12:16,14378,870.2661878,23497.18707,Matara
500187,20088,SANDALWOOD SOAP BAR HANDMADE,3,4/28/21 12:16,14378,457.4227624,1372.268287,Matara
500187,20027,COIR DOOR MAT ELEPHANT PRINT,3,4/28/21 12:16,14378,1106.730497,3320.191492,Matara
500187,20041,BRASS ELEPHANT FIGURINE SMALL,5,4/28/21 12:16,14378,912.9072928,4564.536464,Matara
500187,20050,WOODEN PEACOCK CARVING MEDIUM,10,4/28/21 12:16,14378,1595.164972,15951.64972,Matara
500187,20010,HANDLOOM SARONG STRIPE NAVY,2,4/28/21 12:16,14378,1159.062762,2318.125525,Matara
500187,20091,CLAY COOKING POT SMALL TRADITIONAL,7,4/28/21 12:16,14378,1112.545193,7787.816354,Matara
500187,20017,BATIK COTTON SARONG GREEN,10,4/28/21 12:16,14378,1376.144751,13761.44751,Matara
500187,20111,HANDMADE PAPER BOOKMARK SET,1,4/28/21 12:16,14378,236.4643094,236.4643094,Matara
500280,20102,BRASS BELL TRADITIONAL SMALL,14,5/1/21 16:33,14310,613.1098343,8583.53768,Matara
500280,20037,CLAY POT PAINTED LARGE,2,5/1/21 16:33,14310,1204.877238,2409.754475,Matara
500213,20071,CLOVES GIFT JAR SMALL,1,5/2/21 13:21,,727.8314917,727.8314917,Kalutara
500213,20030,RATTAN LAUNDRY BASKET ROUND,12,5/2/21 13:21,,2431.927624,29183.13149,Kalutara
500213,20064,CEYLON CINNAMON STICKS PACK 100G,6,5/2/21 13:21,,793.821547,4762.929282,Kalutara
500213,20006,HANDLOOM COTTON BEACH TOWEL STRIPE,10,5/2/21 13:21,,1686.628177,16866.28177,Kalutara
500213,20007,HANDLOOM COTTON BEACH TOWEL PLAIN,6,5/2/21 13:21,,1494.480663,8966.883978,Kalutara
500213,20104,HANDLOOM BEDSPREAD DOUBLE SIZE,6,5/2/21 13:21,,4506.732597,27040.39558,Kalutara
500213,20044,BRASS INCENSE HOLDER ELEPHANT,7,5/2/21 13:21,,743.3585635,5203.509945,Kalutara
500213,20109,WOODEN MASK KEYRING SMALL,11,5/2/21 13:21,,283.3690608,3117.059669,Kalutara
500213,20025,COIR DOOR MAT NATURAL PLAIN,6,5/2/21 13:21,,914.1563536,5484.938122,Kalutara
500213,20106,REED LAMPSHADE ROUND SMALL,3,5/2/21 13:21,,1482.835359,4448.506077,Kalutara
500213,20054,CANE WALL MIRROR ROUND SMALL,6,5/2/21 13:21,,1589.583978,9537.503867,Kalutara
500213,20018,BATIK COTTON SARONG RED,11,5/2/21 13:21,,1403.259116,15435.85028,Kalutara
500751,20023,BATIK WALL HANGING ELEPHANT MOTIF,7,5/2/21 15:33,14294,2561.966851,17933.76796,Colombo
500751,20101,WOODEN JEWELLERY BOX CARVED,7,5/2/21 15:33,14294,2385.346409,16697.42486,Colombo
500751,20106,REED LAMPSHADE ROUND SMALL,8,5/2/21 15:33,14294,1506.125967,12049.00773,Colombo
500025,20029,CANE BASKET WITH LID LARGE,28,5/8/21 15:22,14466,1904.019779,53312.55381,Galle
500025,20083,CLOTH DOLL KANDYAN DANCER,7,5/8/21 15:22,14466,1367.237901,9570.665304,Galle
500025,20049,WOODEN ELEPHANT CARVING LARGE,11,5/8/21 15:22,14466,2841.443204,31255.87525,Galle
500025,20005,HANDLOOM TABLE RUNNER NATURAL STRIPE,8,5/8/21 15:22,14466,1310.836906,10486.69525,Galle
500025,20109,WOODEN MASK KEYRING SMALL,11,5/8/21 15:22,14466,280.0601105,3080.661215,Galle
500025,20030,RATTAN LAUNDRY BASKET ROUND,8,5/8/21 15:22,14466,2230.756575,17846.0526,Galle
500025,20052,LACQUER WORK BOX SMALL ROUND,6,5/8/21 15:22,14466,1172.751713,7036.510276,Galle
500025,20101,WOODEN JEWELLERY BOX CARVED,7,5/8/21 15:22,14466,2339.66884,16377.68188,Galle
500025,20073,CEYLON PEPPER GIFT JAR,1,5/8/21 15:22,14466,785.7241989,785.7241989,Galle
500025,20105,HANDLOOM BEDSPREAD SINGLE SIZE,3,5/8/21 15:22,14466,3189.573481,9568.720442,Galle
500025,20024,BATIK COTTON SHIRT MENS BLUE,8,5/8/21 15:22,14466,2024.601215,16196.80972,Galle
500025,20099,BATIK APRON KITCHEN PRINT,11,5/8/21 15:22,14466,1058.004862,11638.05348,Galle
500025,20040,BRASS OIL LAMP TRADITIONAL,16,5/8/21 15:22,14466,2452.470829,39239.53326,Galle
500025,20103,WOOD S/3 ELEPHANT FIGURINES GRADUATED,12,5/8/21 15:22,14466,2382.455801,28589.46961,Galle
500025,20060,HANDMADE PAPER NOTEBOOK A5 PLAIN,7,5/8/21 15:22,14466,713.7643094,4996.350166,Galle
500025,20084,CLOTH DOLL FISHERMAN STILT,6,5/8/21 15:22,14466,1341.954696,8051.728177,Galle
500025,20048,WOODEN ELEPHANT CARVING SMALL,32,5/8/21 15:22,14466,1192.200331,38150.41061,Galle
500025,20089,HERBAL AYURVEDA BATH SET GIFT,10,5/8/21 15:22,14466,1902.074917,19020.74917,Galle
500025,20090,COCONUT SHELL BATH SPONGE,12,5/8/21 15:22,14466,353.9648619,4247.578343,Galle
500025,20095,WELCOME GIFT HAMPER SMALL,5,5/8/21 15:22,14466,3255.698785,16278.49392,Galle
500572,20059,PALMYRAH LEAF FAN NATURAL,7,5/11/21 18:09,14071,457.5099448,3202.569613,Nuwara Eliya
500572,20045,WOODEN MASK TRADITIONAL FIRE DEMON,7,5/11/21 18:09,14071,1674.291713,11720.04199,Nuwara Eliya
500572,20020,BATIK PRINT CUSHION COVER PEACOCK,58,5/11/21 18:09,14071,1061.033702,61539.9547,Nuwara Eliya
500572,20081,WOODEN SPINNING TOP TRADITIONAL,41,5/11/21 18:09,14071,441.9351381,18119.34066,Nuwara Eliya
500572,20041,BRASS ELEPHANT FIGURINE SMALL,30,5/11/21 18:09,14071,839.0927072,25172.78122,Nuwara Eliya
500572,20052,LACQUER WORK BOX SMALL ROUND,17,5/11/21 18:09,14071,1115.545525,18964.27392,Nuwara Eliya
500572,20029,CANE BASKET WITH LID LARGE,11,5/11/21 18:09,14071,2028.618564,22314.8042,Nuwara Eliya
500572,20101,WOODEN JEWELLERY BOX CARVED,1,5/11/21 18:09,14071,2277.81547,2277.81547,Nuwara Eliya
500572,DELV,COURIER DELIVERY CHARGE,9,5/11/21 18:09,14071,611.3111602,5501.800442,Nuwara Eliya
500572,20039,TERRACOTTA WIND CHIME,3,5/11/21 18:09,14071,765.1123757,2295.337127,Nuwara Eliya
500572,20058,PALMYRAH LEAF BASKET SMALL,2,5/11/21 18:09,14071,757.3249724,1514.649945,Nuwara Eliya
500572,20044,BRASS INCENSE HOLDER ELEPHANT,12,5/11/21 18:09,14071,805.9962431,9671.954917,Nuwara Eliya
500572,20024,BATIK COTTON SHIRT MENS BLUE,5,5/11/21 18:09,14071,1923.488619,9617.443094,Nuwara Eliya
500572,20028,CANE BASKET WITH LID SMALL,4,5/11/21 18:09,14071,1325.805414,5303.221657,Nuwara Eliya
500572,20017,BATIK COTTON SARONG GREEN,6,5/11/21 18:09,14071,1300.496354,7802.978122,Nuwara Eliya
500683,20062,HANDMADE PAPER GIFT WRAP SET OF 3,3,5/20/21 14:42,14249,595.6093923,1786.828177,Colombo
500683,20077,BEADED COCONUT SHELL NECKLACE,12,5/20/21 14:42,14249,894.3904972,10732.68597,Colombo
500683,20002,HANDLOOM COTTON CUSHION COVER PAISLEY,6,5/20/21 14:42,14249,949.0693923,5694.416354,Colombo
500683,20028,CANE BASKET WITH LID SMALL,6,5/20/21 14:42,14249,1259.567403,7557.40442,Colombo
500683,20000,HANDLOOM COTTON CUSHION COVER STRIPE,10,5/20/21 14:42,14249,921.7299448,9217.299448,Colombo
500683,20082,HANDMADE PAPER KITE SMALL DIAMOND,3,5/20/21 14:42,14249,474.5346961,1423.604088,Colombo
500683,20023,BATIK WALL HANGING ELEPHANT MOTIF,3,5/20/21 14:42,14249,2589.436243,7768.308729,Colombo
500683,20010,HANDLOOM SARONG STRIPE NAVY,2,5/20/21 14:42,14249,1163.879337,2327.758674,Colombo
500683,20007,HANDLOOM COTTON BEACH TOWEL PLAIN,10,5/20/21 14:42,14249,1523.19779,15231.9779,Colombo
500683,20090,COCONUT SHELL BATH SPONGE,36,5/20/21 14:42,14249,347.601547,12513.65569,Colombo
500541,20037,CLAY POT PAINTED LARGE,2,5/22/21 13:48,14446,1254.560221,2509.120442,Mannar
500541,20052,LACQUER WORK BOX SMALL ROUND,1,5/22/21 13:48,14446,1109.953591,1109.953591,Mannar
500541,20079,COIR WOVEN BRACELET NATURAL,2,5/22/21 13:48,14446,398.6453039,797.2906077,Mannar
500541,20103,WOOD S/3 ELEPHANT FIGURINES GRADUATED,10,5/22/21 13:48,14446,2446.587845,24465.87845,Mannar
500541,20022,BATIK SILK SCARF PAISLEY TEAL,4,5/22/21 13:48,14446,1694.242541,6776.970166,Mannar
500541,20082,HANDMADE PAPER KITE SMALL DIAMOND,12,5/22/21 13:48,14446,468.9944751,5627.933702,Mannar
500541,20085,WOODEN ABACUS COUNTING TOY,11,5/22/21 13:48,14446,1119.724309,12316.9674,Mannar
500541,20023,BATIK WALL HANGING ELEPHANT MOTIF,9,5/22/21 13:48,14446,2509.120442,22582.08398,Mannar
500541,20092,CLAY COOKING POT LARGE TRADITIONAL,36,5/22/21 13:48,14446,1862.298895,67042.76022,Mannar
500541,20097,WEDDING FAVOUR BOX SET OF 10,6,5/22/21 13:48,14446,2344.972376,14069.83425,Mannar
500541,20105,HANDLOOM BEDSPREAD SINGLE SIZE,11,5/22/21 13:48,14446,3173.529282,34908.8221,Mannar
500541,20019,BATIK PRINT CUSHION COVER ELEPHANT,9,5/22/21 13:48,14446,1010.292265,9092.630387,Mannar
500841,20102,BRASS BELL TRADITIONAL SMALL,2,5/30/21 12:33,14248,638.7798895,1277.559779,Trincomalee
500841,20044,BRASS INCENSE HOLDER ELEPHANT,10,5/30/21 12:33,14248,754.3872928,7543.872928,Trincomalee
500841,20015,HANDWOVEN COTTON TOTE BAG PLAIN,1,5/30/21 12:33,14248,660.3338122,660.3338122,Trincomalee
500841,20089,HERBAL AYURVEDA BATH SET GIFT,3,5/30/21 12:33,14248,1961.406961,5884.220884,Trincomalee
500841,20051,LACQUER WORK BANGLE SET OF 4,3,5/30/21 12:33,14248,815.1301657,2445.390497,Trincomalee
500841,20090,COCONUT SHELL BATH SPONGE,2,5/30/21 12:33,14248,331.1466298,662.2932597,Trincomalee
500841,20113,BAMBOO STRAW SET OF 6 REUSABLE,11,5/30/21 12:33,14248,511.4158011,5625.573812,Trincomalee
500841,20046,WOODEN MASK TRADITIONAL COBRA DESIGN,11,5/30/21 12:33,14248,1696.881547,18665.69702,Trincomalee
500841,20007,HANDLOOM COTTON BEACH TOWEL PLAIN,7,5/30/21 12:33,14248,1538.166298,10767.16409,Trincomalee
500841,20114,BAMBOO CUTLERY TRAVEL SET,10,5/30/21 12:33,14248,862.1569061,8621.569061,Trincomalee
500841,20017,BATIK COTTON SARONG GREEN,6,5/30/21 12:33,14248,1350.059337,8100.356022,Trincomalee
500841,20052,LACQUER WORK BOX SMALL ROUND,32,5/30/21 12:33,14248,1220.735801,39063.54564,Trincomalee
500841,20030,RATTAN LAUNDRY BASKET ROUND,1,5/30/21 12:33,14248,2437.552707,2437.552707,Trincomalee
500841,20111,HANDMADE PAPER BOOKMARK SET,6,5/30/21 12:33,14248,248.8498343,1493.099006,Trincomalee
500841,20016,BATIK COTTON SARONG BLUE,46,5/30/21 12:33,14248,1389.248287,63905.42122,Trincomalee
500841,20085,WOODEN ABACUS COUNTING TOY,8,5/30/21 12:33,14248,1026.750497,8214.003978,Trincomalee
500841,20070,CARDAMOM PODS GIFT JAR SMALL,11,5/30/21 12:33,14248,991.480442,10906.28486,Trincomalee
500841,20008,HANDLOOM COTTON THROW BLANKET,1,5/30/21 12:33,14248,3035.184199,3035.184199,Trincomalee
500857,20009,HANDLOOM BABY BLANKET PASTEL,9,5/31/21 16:41,,2013.033481,18117.30133,Colombo
500857,20011,HANDLOOM SARONG STRIPE MAROON,10,5/31/21 16:41,,1166.265746,11662.65746,Colombo
500857,20064,CEYLON CINNAMON STICKS PACK 100G,4,5/31/21 16:41,,789.9245304,3159.698122,Colombo
500857,20026,COIR DOOR MAT WELCOME PRINT,1,5/31/21 16:41,,1058.459669,1058.459669,Colombo
500857,20109,WOODEN MASK KEYRING SMALL,4,5/31/21 16:41,,286.1761326,1144.70453,Colombo
500857,20025,COIR DOOR MAT NATURAL PLAIN,1,5/31/21 16:41,,954.5738122,954.5738122,Colombo
500857,20015,HANDWOVEN COTTON TOTE BAG PLAIN,8,5/31/21 16:41,,719.3605525,5754.88442,Colombo
500857,20093,COCONUT SHELL LADLE HANDCRAFTED,43,5/31/21 16:41,,423.3838674,18205.5063,Colombo
500857,20063,HANDMADE PAPER GREETING CARD SET,7,5/31/21 16:41,,631.1555801,4418.089061,Colombo
500857,20083,CLOTH DOLL KANDYAN DANCER,5,5/31/21 16:41,,1383.838011,6919.190055,Colombo
500857,20106,REED LAMPSHADE ROUND SMALL,7,5/31/21 16:41,,1542.606961,10798.24873,Colombo
500857,20084,CLOTH DOLL FISHERMAN STILT,7,5/31/21 16:41,,1419.12,9933.84,Colombo
500857,20003,HANDLOOM COTTON CUSHION COVER PLAIN NATURAL,7,5/31/21 16:41,,862.4486188,6037.140331,Colombo
500857,20082,HANDMADE PAPER KITE SMALL DIAMOND,12,5/31/21 16:41,,472.3866298,5668.639558,Colombo
500857,20050,WOODEN PEACOCK CARVING MEDIUM,4,5/31/21 16:41,,1709.216354,6836.865414,Colombo
500248,20055,COCONUT SHELL BOWL SET OF 3,12,6/1/21 11:26,14573,909.798895,10917.58674,Vavuniya
500248,20080,WOODEN ELEPHANT PUZZLE TOY,1,6/1/21 11:26,14573,939.2104972,939.2104972,Vavuniya
500248,20015,HANDWOVEN COTTON TOTE BAG PLAIN,1,6/1/21 11:26,14573,705.878453,705.878453,Vavuniya
500248,20091,CLAY COOKING POT SMALL TRADITIONAL,3,6/1/21 11:26,14573,1141.170166,3423.510497,Vavuniya
500248,20008,HANDLOOM COTTON THROW BLANKET,9,6/1/21 11:26,14573,3243.119337,29188.07403,Vavuniya
500248,20057,COCONUT SHELL BUTTON JAR,9,6/1/21 11:26,14573,511.7618785,4605.856906,Vavuniya
501234,20071,CLOVES GIFT JAR SMALL,9,6/3/21 12:20,14352,729.9009945,6569.10895,Puttalam
501234,20105,HANDLOOM BEDSPREAD SINGLE SIZE,7,6/3/21 12:20,14352,3274.743978,22923.20785,Puttalam
501234,20099,BATIK APRON KITCHEN PRINT,3,6/3/21 12:20,14352,1075.230497,3225.691492,Puttalam
501234,20055,COCONUT SHELL BOWL SET OF 3,12,6/3/21 12:20,14352,871.1721547,10454.06586,Puttalam
500972,20100,CANE CHAIR SMALL DECORATIVE,3,6/5/21 12:01,14518,4820.209392,14460.62818,Trincomalee
500972,20018,BATIK COTTON SARONG RED,12,6/5/21 12:01,14518,1427.410276,17128.92331,Trincomalee
500972,20075,MOONSTONE PENDANT SILVER SMALL,1,6/5/21 12:01,14518,2790.027514,2790.027514,Trincomalee
500972,20029,CANE BASKET WITH LID LARGE,4,6/5/21 12:01,14518,1935.937459,7743.749834,Trincomalee
500972,20014,HANDWOVEN COTTON TOTE BAG STRIPE,12,6/5/21 12:01,14518,803.0409945,9636.491934,Trincomalee
500972,20047,WOODEN MASK TRADITIONAL RAKSHA,6,6/5/21 12:01,14518,2034.108729,12204.65238,Trincomalee
500964,20102,BRASS BELL TRADITIONAL SMALL,5,6/5/21 15:46,,651.8572376,3259.286188,Matara
500964,20004,HANDLOOM TABLE RUNNER MULTICOLOUR,6,6/5/21 15:46,,1331.202431,7987.214586,Matara
500964,20078,BRASS ANKLET TRADITIONAL DESIGN,11,6/5/21 15:46,,793.2238674,8725.462541,Matara
500964,20084,CLOTH DOLL FISHERMAN STILT,11,6/5/21 15:46,,1366.544088,15031.98497,Matara
500964,20029,CANE BASKET WITH LID LARGE,9,6/5/21 15:46,,1939.864309,17458.77878,Matara
500964,20075,MOONSTONE PENDANT SILVER SMALL,9,6/5/21 15:46,,3059.016796,27531.15116,Matara
500964,20007,HANDLOOM COTTON BEACH TOWEL PLAIN,9,6/5/21 15:46,,1537.362099,13836.2589,Matara
500964,20044,BRASS INCENSE HOLDER ELEPHANT,10,6/5/21 15:46,,755.9187845,7559.187845,Matara
500964,20065,CEYLON CINNAMON POWDER JAR 100G,4,6/5/21 15:46,,687.198895,2748.79558,Matara
500964,20088,SANDALWOOD SOAP BAR HANDMADE,5,6/5/21 15:46,,447.6609945,2238.304972,Matara
500964,20024,BATIK COTTON SHIRT MENS BLUE,8,6/5/21 15:46,,1949.681436,15597.45149,Matara
500964,20105,HANDLOOM BEDSPREAD SINGLE SIZE,11,6/5/21 15:46,,3314.262099,36456.88309,Matara
500964,20109,WOODEN MASK KEYRING SMALL,6,6/5/21 15:46,,280.7698343,1684.619006,Matara
500964,20039,TERRACOTTA WIND CHIME,11,6/5/21 15:46,,801.0775691,8811.85326,Matara
500964,20017,BATIK COTTON SARONG GREEN,5,6/5/21 15:46,,1374.39779,6871.98895,Matara
500964,20104,HANDLOOM BEDSPREAD DOUBLE SIZE,6,6/5/21 15:46,,4294.011381,25764.06829,Matara
500964,20023,BATIK WALL HANGING ELEPHANT MOTIF,5,6/5/21 15:46,,2646.697459,13233.48729,Matara
500964,20047,WOODEN MASK TRADITIONAL RAKSHA,12,6/5/21 15:46,,1932.010608,23184.12729,Matara
500964,20071,CLOVES GIFT JAR SMALL,5,6/5/21 15:46,,759.8456354,3799.228177,Matara
500964,20074,CEYLON VANILLA PODS GIFT SET,11,6/5/21 15:46,,1888.815249,20776.96773,Matara
500353,20082,HANDMADE PAPER KITE SMALL DIAMOND,51,6/9/21 19:01,14224,491.519337,25067.48619,Gampaha
500353,20103,WOOD S/3 ELEPHANT FIGURINES GRADUATED,9,6/9/21 19:01,14224,2469.393149,22224.53834,Gampaha
500353,20056,COCONUT SHELL SPOON SET OF 6,5,6/9/21 19:01,14224,623.2465193,3116.232597,Gampaha
500353,20027,COIR DOOR MAT ELEPHANT PRINT,7,6/9/21 19:01,14224,1132.460552,7927.223867,Gampaha
501065,20055,COCONUT SHELL BOWL SET OF 3,3,6/11/21 13:11,14210,875.4944751,2626.483425,Gampaha
501065,20029,CANE BASKET WITH LID LARGE,4,6/11/21 13:11,14210,1908.381215,7633.524862,Gampaha
501065,20041,BRASS ELEPHANT FIGURINE SMALL,8,6/11/21 13:11,14210,901.0707182,7208.565746,Gampaha
501065,20059,PALMYRAH LEAF FAN NATURAL,6,6/11/21 13:11,14210,444.6331492,2667.798895,Gampaha
500645,20013,HANDLOOM NAPKIN SET OF 6 WHITE,12,6/22/21 9:33,14327,1032.766077,12393.19293,Batticaloa
500645,20050,WOODEN PEACOCK CARVING MEDIUM,7,6/22/21 9:33,14327,1599.503867,11196.52707,Batticaloa
500645,20073,CEYLON PEPPER GIFT JAR,10,6/22/21 9:33,14327,758.2833149,7582.833149,Batticaloa
500645,20111,HANDMADE PAPER BOOKMARK SET,11,6/22/21 9:33,14327,252.761105,2780.372155,Batticaloa
500645,20103,WOOD S/3 ELEPHANT FIGURINES GRADUATED,8,6/22/21 9:33,14327,2417.028066,19336.22453,Batticaloa
500645,20089,HERBAL AYURVEDA BATH SET GIFT,12,6/22/21 9:33,14327,1974.696133,23696.35359,Batticaloa
500645,20065,CEYLON CINNAMON POWDER JAR 100G,5,6/22/21 9:33,14327,667.4472928,3337.236464,Batticaloa
500645,20053,LACQUER WORK PEN HOLDER,11,6/22/21 9:33,14327,663.4979006,7298.476906,Batticaloa
500645,20035,WOVEN PALM LEAF HAT WIDE BRIM,2,6/22/21 9:33,14327,1419.806519,2839.613039,Batticaloa
500694,20075,MOONSTONE PENDANT SILVER SMALL,8,6/24/21 10:55,14340,2985.769392,23886.15514,Mullaitivu
500694,20024,BATIK COTTON SHIRT MENS BLUE,4,6/24/21 10:55,14340,1981.950166,7927.800663,Mullaitivu
500694,20026,COIR DOOR MAT WELCOME PRINT,6,6/24/21 10:55,14340,1080.884088,6485.30453,Mullaitivu
500694,20047,WOODEN MASK TRADITIONAL RAKSHA,6,6/24/21 10:55,14340,1916.741436,11500.44862,Mullaitivu
500694,20045,WOODEN MASK TRADITIONAL FIRE DEMON,7,6/24/21 10:55,14340,1796.204088,12573.42862,Mullaitivu
500694,20032,REED WOVEN PLACEMAT ROUND NATURAL,9,6/24/21 10:55,14340,563.1662983,5068.496685,Mullaitivu
500694,20008,HANDLOOM COTTON THROW BLANKET,5,6/24/21 10:55,14340,3286.124751,16430.62376,Mullaitivu
500694,20069,CEYLON CURRY POWDER PACK 250G,2,6/24/21 10:55,14340,654.0633149,1308.12663,Mullaitivu
500694,20082,HANDMADE PAPER KITE SMALL DIAMOND,56,6/24/21 10:55,14340,494.0055249,27664.30939,Mullaitivu
501025,20015,HANDWOVEN COTTON TOTE BAG PLAIN,10,6/25/21 16:32,14004,664.1661878,6641.661878,Nuwara Eliya
501025,20041,BRASS ELEPHANT FIGURINE SMALL,8,6/25/21 16:32,14004,883.578232,7068.625856,Nuwara Eliya
500261,20004,HANDLOOM TABLE RUNNER MULTICOLOUR,34,7/1/21 10:13,14192,1409.837391,47934.4713,Colombo
500261,20005,HANDLOOM TABLE RUNNER NATURAL STRIPE,3,7/1/21 10:13,14192,1225.687283,3677.061848,Colombo
500261,20034,WOVEN PALM LEAF FAN HANDHELD,12,7/1/21 10:13,14192,487.1067391,5845.28087,Colombo
500261,20011,HANDLOOM SARONG STRIPE MAROON,11,7/1/21 10:13,14192,1195.985652,13155.84217,Colombo
500261,20072,KOTHAMALLI HERBAL TEA BOX,12,7/1/21 10:13,14192,841.5461957,10098.55435,Colombo
500261,20061,HANDMADE PAPER NOTEBOOK A5 FLORAL,5,7/1/21 10:13,14192,716.7993478,3583.996739,Colombo
500261,20006,HANDLOOM COTTON BEACH TOWEL STRIPE,2,7/1/21 10:13,14192,1839.520978,3679.041957,Colombo
500261,20101,WOODEN JEWELLERY BOX CARVED,8,7/1/21 10:13,14192,2386.030978,19088.24783,Colombo
500261,20039,TERRACOTTA WIND CHIME,3,7/1/21 10:13,14192,819.765,2459.295,Colombo
500261,20010,HANDLOOM SARONG STRIPE NAVY,11,7/1/21 10:13,14192,1130.642065,12437.06272,Colombo
500261,20040,BRASS OIL LAMP TRADITIONAL,57,7/1/21 10:13,14192,2494.936957,142211.4065,Colombo
500261,20030,RATTAN LAUNDRY BASKET ROUND,9,7/1/21 10:13,14192,2294.945978,20654.5138,Colombo
500382,20003,HANDLOOM COTTON CUSHION COVER PLAIN NATURAL,2,7/1/21 11:01,14488,877.1881522,1754.376304,Colombo
500382,20106,REED LAMPSHADE ROUND SMALL,6,7/1/21 11:01,14488,1558.345543,9350.073261,Colombo
500382,20080,WOODEN ELEPHANT PUZZLE TOY,2,7/1/21 11:01,14488,982.133913,1964.267826,Colombo
500382,20048,WOODEN ELEPHANT CARVING SMALL,10,7/1/21 11:01,14488,1124.701739,11247.01739,Colombo
500382,20070,CARDAMOM PODS GIFT JAR SMALL,12,7/1/21 11:01,14488,1001.935,12023.22,Colombo
500382,20092,CLAY COOKING POT LARGE TRADITIONAL,1,7/1/21 11:01,14488,1997.929674,1997.929674,Colombo
501298,20051,LACQUER WORK BANGLE SET OF 4,3,7/1/21 18:06,14363,841.5461957,2524.638587,Kandy
501298,20039,TERRACOTTA WIND CHIME,3,7/1/21 18:06,14363,744.5208696,2233.562609,Kandy
501298,20083,CLOTH DOLL KANDYAN DANCER,12,7/1/21 18:06,14363,1344.493804,16133.92565,Kandy
500003,20105,HANDLOOM BEDSPREAD SINGLE SIZE,10,7/3/21 13:59,14332,3322.987174,33229.87174,Kilinochchi
500003,20091,CLAY COOKING POT SMALL TRADITIONAL,12,7/3/21 13:59,14332,1150.569457,13806.83348,Kilinochchi
500003,20050,WOODEN PEACOCK CARVING MEDIUM,10,7/3/21 13:59,14332,1631.788696,16317.88696,Kilinochchi
500003,20040,BRASS OIL LAMP TRADITIONAL,3,7/3/21 13:59,14332,2639.774674,7919.324022,Kilinochchi
