InvoiceNo,StockCode,Description,Quantity,InvoiceDate,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
530278,40017,MD MIXED FRUIT JAM 500G,8,4/23/21 19:15,301202,680,5440,Badulla
530279,40071,MA MA NOODLES 5 PACK,12,4/24/21 14:07,301012,420,5040,Kalutara
530280,40068,CLOSE UP TOOTHPASTE 120G,5,4/25/21 15:53,301107,245,1225,Kalutara
530281,40019,ELEPHANT HOUSE GINGER BEER 1.5L,12,4/30/21 12:28,301011,420,5040,Colombo
530282,40069,ANCHOR BUTTER 200G,1,4/30/21 15:07,,815,815,Kalutara
530283,40002,DILMAH EARL GREY TEA 50 BAGS,2,4/30/21 19:25,,890,1780,Matara
530284,40034,HARISCHANDRA COFFEE 100G,2,5/1/21 13:37,301051,395,790,Kurunegala
530285,40088,CARGILLS FRESH EGGS (10),2,5/4/21 15:20,,365,730,Colombo
530286,40005,WATAWALA TEA 400G,2,5/7/21 9:19,301088,815,1630,Puttalam
530287,40022,ANCHOR MILK POWDER 400G,4,5/7/21 17:29,301011,1200,4800,Kegalle
530288,40011,MALIBAN LEMON PUFF 200G,1,5/7/21 19:41,301048,210,210,Gampaha
530289,40024,HIGHLAND MILK 1L,3,5/9/21 12:16,301209,420,1260,Ratnapura
530290,40002,DILMAH EARL GREY TEA 50 BAGS,1,5/10/21 13:49,301169,890,890,Badulla
530291,40028,BAIRAHA CHICKEN 1KG,1,5/12/21 17:56,301031,1515,1515,Jaffna
530292,40040,SIGNAL TOOTHPASTE 120G,6,5/13/21 17:47,,240,1440,Gampaha
530293,40023,RATHTHI MILK POWDER 400G,6,5/19/21 17:20,301128,1150,6900,Badulla
530294,40088,CARGILLS FRESH EGGS (10),1,5/21/21 18:51,301097,365,365,Colombo
530295,40037,MOTHA STRAWBERRY JELLY 100G,5,5/22/21 13:36,301182,125,625,Galle
530296,40003,DILMAH GREEN TEA 20 BAGS,4,5/23/21 18:34,,575,2300,Colombo
530297,40030,KIST MIXED FRUIT NECTAR 1L,2,5/24/21 20:37,301195,575,1150,Gampaha
530298,40038,MOTHA FALUDA MIX 100G,1,5/25/21 19:15,301150,210,210,Matara
530299,40051,LANKA SOY CHICKEN FLAVOUR 90G,5,5/26/21 16:50,301093,125,625,Galle
530300,40020,ELEPHANT HOUSE CREAM SODA 1.5L,6,5/27/21 9:35,301023,420,2520,Kandy
530301,40001,DILMAH CEYLON TEA 500G,2,5/29/21 14:44,301068,1255,2510,Ampara
530302,40011,MALIBAN LEMON PUFF 200G,4,6/1/21 11:08,,210,840,Gampaha
530303,40019,ELEPHANT HOUSE GINGER BEER 1.5L,4,6/6/21 15:38,301078,420,1680,Kegalle
530304,40018,MD MANGO CHUTNEY 400G,6,6/7/21 12:43,301146,680,4080,Kandy
530305,40002,DILMAH EARL GREY TEA 50 BAGS,3,6/8/21 12:23,301087,890,2670,Colombo
530306,40011,MALIBAN LEMON PUFF 200G,2,6/10/21 8:45,,210,420,Kandy
530307,40010,MALIBAN MARIE BISCUITS 400G,1,6/13/21 11:45,,365,365,Kandy
530308,40004,ZESTA TEA 400G,3,6/15/21 14:07,301021,1095,3285,Kegalle
530309,40013,SPA CEYLON SLEEP BODY LOTION,3,6/15/21 16:20,301003,3655,10965,Colombo
530310,40061,VELVET BEAUTY SOAP 100G,4,6/15/21 16:56,301011,155,620,Hambantota
530311,40031,PRIMA KOTTU MEE CUP,4,6/15/21 17:04,301044,155,620,Batticaloa
530312,40008,MUNCHEE LEMON PUFF 200G,4,6/16/21 10:54,301048,210,840,Moneragala
530313,40017,MD MIXED FRUIT JAM 500G,2,6/17/21 10:49,301171,680,1360,Kalutara
530314,40008,MUNCHEE LEMON PUFF 200G,3,6/17/21 10:55,,210,630,Gampaha
530315,40037,MOTHA STRAWBERRY JELLY 100G,3,6/19/21 10:09,301007,125,375,Batticaloa
530316,40077,PILAWOOS FALOODA MIX 200G,1,6/19/21 14:15,301009,365,365,Matara
530317,40048,EDINBOROUGH SOY SAUCE 400ML,1,6/20/21 12:39,301010,365,365,Gampaha
530318,40016,LINK SAMAHAN BOX (100 PACKETS),6,6/21/21 10:27,301220,1570,9420,Ampara
530319,40009,MUNCHEE TIKIRI MARIE 80G,10,6/22/21 13:32,301179,75,750,Kurunegala
530320,40090,RITZBURY CHOCOLATE BAR 100G,2,6/22/21 15:49,301028,270,540,Kegalle
530321,40072,FUN FOODS MAYONNAISE 250G,2,6/23/21 15:56,301165,510,1020,Kurunegala
530322,40014,SPA CEYLON HAND CREAM,8,6/24/21 9:06,,2300,18400,Kurunegala
530323,40048,EDINBOROUGH SOY SAUCE 400ML,6,6/24/21 11:21,301113,365,2190,Kurunegala
530324,40034,HARISCHANDRA COFFEE 100G,1,6/29/21 15:28,301139,395,395,Gampaha
530325,40004,ZESTA TEA 400G,4,6/29/21 16:21,301098,1095,4380,Colombo
530326,40079,CEYLON TOBACCO (CIGARETTES PACK),8,6/29/21 20:04,,1255,10040,Ratnapura
530327,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,10,6/30/21 16:05,301189,835,8350,Colombo
530328,40064,HORLICKS 500G,2,7/2/21 12:08,301146,995,1990,Batticaloa
530329,40061,VELVET BEAUTY SOAP 100G,6,7/4/21 15:04,301118,155,930,Kalutara
530330,40003,DILMAH GREEN TEA 20 BAGS,10,7/4/21 19:33,301137,575,5750,Anuradhapura
530331,40004,ZESTA TEA 400G,3,7/7/21 15:52,301088,1095,3285,Badulla
530332,40022,ANCHOR MILK POWDER 400G,2,7/11/21 12:52,,1200,2400,Kalutara
C530333,40002,DILMAH EARL GREY TEA 50 BAGS,-3,7/11/21 14:12,301015,890,-2670,Matara
530334,40002,DILMAH EARL GREY TEA 50 BAGS,3,7/13/21 8:38,301008,890,2670,Kilinochchi
530335,40004,ZESTA TEA 400G,5,7/13/21 18:47,301093,1095,5475,Mannar
530336,40002,DILMAH EARL GREY TEA 50 BAGS,20,7/13/21 20:06,301193,890,17800,Kurunegala
530337,40007,MUNCHEE CHOCOLATE BISCUIT 200G,5,7/15/21 11:01,301042,230,1150,Polonnaruwa
530338,40090,RITZBURY CHOCOLATE BAR 100G,2,7/17/21 8:19,301178,270,540,Galle
530339,40006,MUNCHEE SUPER CREAM CRACKER 500G,12,7/17/21 8:59,301029,470,5640,Colombo
530340,40034,HARISCHANDRA COFFEE 100G,3,7/17/21 15:42,301075,395,1185,Kegalle
530341,40046,MARMITE 100G,5,7/20/21 9:39,301191,785,3925,Jaffna
530342,40002,DILMAH EARL GREY TEA 50 BAGS,1,7/20/21 15:45,301077,890,890,Kurunegala
530343,40002,DILMAH EARL GREY TEA 50 BAGS,10,7/24/21 13:38,301034,890,8900,Gampaha
530344,40002,DILMAH EARL GREY TEA 50 BAGS,1,7/27/21 10:44,301100,890,890,Kegalle
530345,40032,PRIMA STELLA NOODLES 400G,5,7/29/21 13:56,,295,1475,Trincomalee
530346,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,7/29/21 17:11,,230,230,Colombo
530347,40003,DILMAH GREEN TEA 20 BAGS,2,7/29/21 20:08,301002,575,1150,Kalutara
530348,40071,MA MA NOODLES 5 PACK,3,7/30/21 11:58,301077,420,1260,Kandy
530349,40002,DILMAH EARL GREY TEA 50 BAGS,6,8/5/21 19:13,301073,890,5340,Kegalle
530350,40080,COCA-COLA 1.5L,8,8/7/21 17:33,301023,365,2920,Kandy
530351,40002,DILMAH EARL GREY TEA 50 BAGS,2,8/10/21 12:10,301035,890,1780,Anuradhapura
530352,40091,USWATTE SPICES MIXED CURRY POWDER 100G,3,8/12/21 16:27,301075,230,690,Gampaha
530353,40002,DILMAH EARL GREY TEA 50 BAGS,4,8/13/21 10:07,301100,890,3560,Mannar
530354,40007,MUNCHEE CHOCOLATE BISCUIT 200G,6,8/16/21 14:34,,230,1380,Hambantota
530355,40029,KIST TOMATO KETCHUP 400G,8,8/18/21 17:49,301024,470,3760,Kurunegala
530356,40001,DILMAH CEYLON TEA 500G,5,8/21/21 13:49,,1255,6275,Kalutara
530357,40058,DIVA WASHING POWDER 1KG,2,8/21/21 16:14,301011,680,1360,Gampaha
530358,40013,SPA CEYLON SLEEP BODY LOTION,8,8/22/21 20:29,301040,3655,29240,Kandy
530359,40072,FUN FOODS MAYONNAISE 250G,10,8/24/21 12:55,301006,510,5100,Kegalle
530360,40038,MOTHA FALUDA MIX 100G,6,8/29/21 11:32,301063,210,1260,Galle
530361,40083,BOGAWANTALAWA TEA 400G,3,8/31/21 20:51,,940,2820,Matale
530362,40062,NESTOMALT 400G,4,9/3/21 17:34,301164,650,2600,Anuradhapura
530363,40006,MUNCHEE SUPER CREAM CRACKER 500G,5,9/7/21 15:41,301082,470,2350,Galle
530364,40076,CEYLON COLD STORES YOGHURT 80G,2,9/9/21 10:07,301070,95,190,Kandy
530365,40014,SPA CEYLON HAND CREAM,3,9/9/21 14:31,301109,2300,6900,Galle
530366,40071,MA MA NOODLES 5 PACK,3,9/9/21 15:21,301013,420,1260,Polonnaruwa
530367,40017,MD MIXED FRUIT JAM 500G,1,9/9/21 19:30,301068,680,680,Mannar
530368,40002,DILMAH EARL GREY TEA 50 BAGS,4,9/10/21 8:07,301009,890,3560,Polonnaruwa
530369,40010,MALIBAN MARIE BISCUITS 400G,2,9/10/21 10:21,301100,365,730,Jaffna
530370,40007,MUNCHEE CHOCOLATE BISCUIT 200G,15,9/12/21 13:21,301035,230,3450,Kegalle
530371,40060,SUNLIGHT SOAP 115G,1,9/13/21 15:46,301191,125,125,Anuradhapura
530372,40011,MALIBAN LEMON PUFF 200G,4,9/15/21 13:45,301018,210,840,Ratnapura
530373,40010,MALIBAN MARIE BISCUITS 400G,6,9/15/21 15:11,301061,365,2190,Polonnaruwa
530374,40008,MUNCHEE LEMON PUFF 200G,3,9/17/21 11:08,301196,210,630,Colombo
530375,40011,MALIBAN LEMON PUFF 200G,2,9/20/21 20:48,301005,210,420,Matara
530376,40010,MALIBAN MARIE BISCUITS 400G,5,9/21/21 19:00,301037,365,1825,Kalutara
530377,40026,KITHUL TREACLE 750ML,10,9/22/21 14:36,,1880,18800,Ratnapura
530378,40011,MALIBAN LEMON PUFF 200G,6,9/25/21 18:13,301178,210,1260,Ratnapura
530379,40002,DILMAH EARL GREY TEA 50 BAGS,1,9/29/21 17:47,301161,890,890,Kandy
530380,40017,MD MIXED FRUIT JAM 500G,1,9/30/21 8:52,301090,680,680,Colombo
530381,40048,EDINBOROUGH SOY SAUCE 400ML,8,9/30/21 9:49,,365,2920,Kandy
530382,40004,ZESTA TEA 400G,3,9/30/21 16:27,301023,1095,3285,Colombo
530383,40067,COLGATE TOOTHPASTE 120G,1,10/1/21 19:17,301059,250,250,Badulla
530384,40037,MOTHA STRAWBERRY JELLY 100G,3,10/2/21 16:16,301199,125,375,Colombo
C530385,40014,SPA CEYLON HAND CREAM,-1,10/4/21 13:33,301034,2300,-2300,Batticaloa
530386,40059,SURF EXCEL 1KG,2,10/4/21 16:03,301156,890,1780,Kandy
530387,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,4,10/8/21 14:19,301182,835,3340,Kandy
530388,40032,PRIMA STELLA NOODLES 400G,3,10/11/21 12:02,301018,295,885,Moneragala
530389,40027,KEELLS CHICKEN SAUSAGES 500G,8,10/11/21 13:59,301011,995,7960,Galle
530390,40046,MARMITE 100G,4,10/11/21 18:17,301066,785,3140,Colombo
530391,40004,ZESTA TEA 400G,4,10/12/21 9:02,301180,1095,4380,Ratnapura
530392,40040,SIGNAL TOOTHPASTE 120G,12,10/12/21 11:02,301214,240,2880,Colombo
530393,40039,CLOGARD TOOTHPASTE 120G,4,10/13/21 12:31,,230,920,Ampara
530394,40037,MOTHA STRAWBERRY JELLY 100G,2,10/16/21 8:17,301007,125,250,Ampara
530395,40087,CARGILLS MAGIC SAUSAGES 400G,3,10/16/21 14:24,301100,815,2445,Kandy
530396,40051,LANKA SOY CHICKEN FLAVOUR 90G,5,10/16/21 17:47,301092,125,625,Kurunegala
530397,40002,DILMAH EARL GREY TEA 50 BAGS,1,10/17/21 12:46,301117,890,890,Puttalam
530398,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,2,10/20/21 18:22,301163,835,1670,Colombo
530399,40062,NESTOMALT 400G,2,10/21/21 12:49,301021,650,1300,Anuradhapura
530400,40002,DILMAH EARL GREY TEA 50 BAGS,1,10/22/21 17:49,301137,890,890,Gampaha
530401,40035,CBL SAMAPOSHA 200G,4,10/23/21 10:09,,190,760,Ratnapura
530402,40001,DILMAH CEYLON TEA 500G,1,10/26/21 14:52,301017,1255,1255,Matara
530403,40039,CLOGARD TOOTHPASTE 120G,4,10/26/21 15:27,,230,920,Gampaha
530404,40083,BOGAWANTALAWA TEA 400G,3,10/26/21 17:36,301142,940,2820,Mannar
530405,40004,ZESTA TEA 400G,3,10/26/21 19:27,,1095,3285,Galle
530406,40001,DILMAH CEYLON TEA 500G,1,10/30/21 13:57,301197,1255,1255,Colombo
530407,40072,FUN FOODS MAYONNAISE 250G,6,11/3/21 18:15,301127,510,3060,Puttalam
530408,40008,MUNCHEE LEMON PUFF 200G,6,11/5/21 12:27,301172,210,1260,Kandy
530409,40039,CLOGARD TOOTHPASTE 120G,6,11/7/21 18:46,301014,230,1380,Puttalam
530410,40008,MUNCHEE LEMON PUFF 200G,5,11/8/21 11:39,301163,210,1050,Ampara
530411,40024,HIGHLAND MILK 1L,1,11/8/21 14:34,301178,420,420,Jaffna
530412,40006,MUNCHEE SUPER CREAM CRACKER 500G,8,11/10/21 18:30,301213,470,3760,Galle
530413,40001,DILMAH CEYLON TEA 500G,3,11/10/21 20:19,301174,1255,3765,Trincomalee
530414,40004,ZESTA TEA 400G,5,11/12/21 13:04,,1095,5475,Kalutara
530415,40074,ARALIYA WHITE RICE 5KG,2,11/13/21 15:00,301039,1515,3030,Colombo
530416,40065,FAIR & LOVELY CREAM 50G,2,11/16/21 12:47,301214,335,670,Kurunegala
530417,40010,MALIBAN MARIE BISCUITS 400G,4,11/18/21 9:30,301104,365,1460,Galle
530418,40029,KIST TOMATO KETCHUP 400G,2,11/20/21 13:25,301138,470,940,Matara
530419,40030,KIST MIXED FRUIT NECTAR 1L,1,11/27/21 10:43,301037,575,575,Anuradhapura
530420,40003,DILMAH GREEN TEA 20 BAGS,1,11/27/21 16:16,301035,575,575,Nuwara Eliya
530421,40018,MD MANGO CHUTNEY 400G,4,11/27/21 17:56,301147,680,2720,Ratnapura
530422,40002,DILMAH EARL GREY TEA 50 BAGS,20,11/27/21 18:44,301092,890,17800,Anuradhapura
530423,40001,DILMAH CEYLON TEA 500G,4,11/28/21 9:46,301060,1255,5020,Ampara
530424,40084,AKBAR TEA 400G,3,11/29/21 11:27,301028,730,2190,Puttalam
530425,40049,ROZA PASTA MACARONI 400G,1,11/30/21 15:50,301027,315,315,Galle
530426,40030,KIST MIXED FRUIT NECTAR 1L,4,12/2/21 13:24,301043,575,2300,Gampaha
530427,40001,DILMAH CEYLON TEA 500G,2,12/3/21 14:19,301012,1255,2510,Gampaha
530428,40054,PEARS BABY POWDER 100G,2,12/4/21 8:55,,260,520,Polonnaruwa
530429,40006,MUNCHEE SUPER CREAM CRACKER 500G,2,12/4/21 19:51,,470,940,Vavuniya
530430,40059,SURF EXCEL 1KG,2,12/5/21 8:00,301007,890,1780,Kandy
530431,40048,EDINBOROUGH SOY SAUCE 400ML,3,12/5/21 9:18,301130,365,1095,Colombo
530432,40039,CLOGARD TOOTHPASTE 120G,3,12/5/21 17:48,301208,230,690,Ampara
530433,40033,HARISCHANDRA NOODLES 400G,1,12/5/21 20:03,301153,260,260,Nuwara Eliya
530434,40032,PRIMA STELLA NOODLES 400G,3,12/5/21 20:16,301109,295,885,Kurunegala
530435,40039,CLOGARD TOOTHPASTE 120G,8,12/6/21 9:21,,230,1840,Batticaloa
530436,40017,MD MIXED FRUIT JAM 500G,3,12/6/21 11:06,301118,680,2040,Gampaha
530437,40068,CLOSE UP TOOTHPASTE 120G,8,12/7/21 20:22,301086,245,1960,Jaffna
530438,40004,ZESTA TEA 400G,15,12/8/21 12:07,301026,1095,16425,Kegalle
530439,40051,LANKA SOY CHICKEN FLAVOUR 90G,1,12/13/21 11:12,301192,125,125,Jaffna
530440,40005,WATAWALA TEA 400G,8,12/13/21 11:21,301220,815,6520,Gampaha
530441,40030,KIST MIXED FRUIT NECTAR 1L,2,12/14/21 14:08,301009,575,1150,Hambantota
530442,40056,SUNSILK BLACK SHAMPOO 200ML,1,12/16/21 8:54,301167,575,575,Galle
530443,40050,RANCRISP CASHEWS 50G,5,12/16/21 14:43,301181,365,1825,Galle
530444,40014,SPA CEYLON HAND CREAM,1,12/16/21 20:25,301129,2300,2300,Kandy
530445,40004,ZESTA TEA 400G,10,12/20/21 18:57,301096,1095,10950,Colombo
530446,40006,MUNCHEE SUPER CREAM CRACKER 500G,10,12/21/21 16:38,301149,470,4700,Moneragala
530447,40003,DILMAH GREEN TEA 20 BAGS,2,12/23/21 11:44,,575,1150,Jaffna
530448,40036,MAGGI COCONUT MILK POWDER 300G,1,12/23/21 12:00,301099,785,785,Colombo
530449,40053,WIJAYA CHILLI POWDER 250G,8,12/25/21 15:23,301179,470,3760,Matara
530450,40017,MD MIXED FRUIT JAM 500G,2,12/26/21 14:46,,680,1360,Colombo
530451,40005,WATAWALA TEA 400G,4,12/26/21 15:38,,815,3260,Kalutara
530452,40026,KITHUL TREACLE 750ML,3,12/27/21 8:15,301206,1880,5640,Kandy
530453,40041,BABY CHERAMY SOAP 90G,1,12/27/21 13:49,301171,145,145,Colombo
530454,40012,MALIBAN CREAM CRACKER 500G,3,12/27/21 14:25,,440,1320,Matale
530455,40075,RANMUTHU RICE 5KG,4,12/27/21 17:55,301145,1570,6280,Kalutara
530456,40019,ELEPHANT HOUSE GINGER BEER 1.5L,5,12/29/21 15:53,301011,420,2100,Kalutara
530457,40077,PILAWOOS FALOODA MIX 200G,3,12/29/21 17:57,301074,365,1095,Matale
530458,40032,PRIMA STELLA NOODLES 400G,2,12/31/21 8:41,,295,590,Anuradhapura
530459,40066,PONDS TALCUM POWDER 100G,8,1/1/22 13:25,301018,415,3320,Ratnapura
530460,40040,SIGNAL TOOTHPASTE 120G,3,1/2/22 11:24,301110,250,750,Kurunegala
530461,40050,RANCRISP CASHEWS 50G,3,1/3/22 18:30,301166,380,1140,Colombo
530462,40050,RANCRISP CASHEWS 50G,2,1/4/22 15:43,301116,380,760,Colombo
530463,40032,PRIMA STELLA NOODLES 400G,10,1/7/22 18:31,301158,305,3050,Kandy
530464,40091,USWATTE SPICES MIXED CURRY POWDER 100G,2,1/10/22 14:39,,240,480,Anuradhapura
530465,40005,WATAWALA TEA 400G,5,1/10/22 16:33,301046,850,4250,Gampaha
530466,40026,KITHUL TREACLE 750ML,20,1/14/22 14:01,301104,1965,39300,Polonnaruwa
530467,40001,DILMAH CEYLON TEA 500G,2,1/15/22 13:18,301007,1310,2620,Anuradhapura
530468,40014,SPA CEYLON HAND CREAM,10,1/18/22 19:32,301032,2400,24000,Badulla
530469,40006,MUNCHEE SUPER CREAM CRACKER 500G,8,1/19/22 17:33,301184,490,3920,Colombo
C530470,40064,HORLICKS 500G,-2,1/20/22 18:23,301188,1035,-2070,Colombo
530471,40003,DILMAH GREEN TEA 20 BAGS,2,1/22/22 9:53,301053,600,1200,Batticaloa
C530472,40008,MUNCHEE LEMON PUFF 200G,-4,1/22/22 10:10,301018,220,-880,Anuradhapura
530473,40004,ZESTA TEA 400G,12,1/23/22 19:37,301012,1145,13740,Kurunegala
530474,40003,DILMAH GREEN TEA 20 BAGS,2,1/24/22 15:11,,600,1200,Galle
530475,40001,DILMAH CEYLON TEA 500G,10,1/29/22 12:54,301171,1310,13100,Puttalam
530476,40025,KOTMALE FRESH MILK 1L,1,2/3/22 9:39,301031,490,490,Nuwara Eliya
530477,40005,WATAWALA TEA 400G,3,2/3/22 11:23,301167,850,2550,Ampara
530478,40068,CLOSE UP TOOTHPASTE 120G,3,2/3/22 19:46,,255,765,Kurunegala
530479,40003,DILMAH GREEN TEA 20 BAGS,4,2/4/22 16:06,301191,600,2400,Nuwara Eliya
530480,40071,MA MA NOODLES 5 PACK,5,2/5/22 14:43,301185,435,2175,Kilinochchi
530481,40041,BABY CHERAMY SOAP 90G,3,2/6/22 15:49,301215,155,465,Anuradhapura
530482,40008,MUNCHEE LEMON PUFF 200G,5,2/7/22 14:59,301178,220,1100,Gampaha
530483,40019,ELEPHANT HOUSE GINGER BEER 1.5L,5,2/10/22 16:43,301083,435,2175,Gampaha
530484,40001,DILMAH CEYLON TEA 500G,3,2/10/22 18:06,,1310,3930,Matara
530485,40058,DIVA WASHING POWDER 1KG,5,2/11/22 18:26,301184,710,3550,Kegalle
530486,40070,NESPRAY MILK POWDER 400G,12,2/14/22 12:36,301022,1290,15480,Matale
530487,40020,ELEPHANT HOUSE CREAM SODA 1.5L,3,2/14/22 18:28,301044,435,1305,Gampaha
530488,40034,HARISCHANDRA COFFEE 100G,1,2/15/22 8:12,301049,415,415,Ampara
530489,40002,DILMAH EARL GREY TEA 50 BAGS,1,2/15/22 18:19,,930,930,Kandy
530490,40060,SUNLIGHT SOAP 115G,3,2/16/22 13:23,301075,130,390,Kalutara
530491,40006,MUNCHEE SUPER CREAM CRACKER 500G,1,2/22/22 14:46,301027,490,490,Gampaha
530492,40002,DILMAH EARL GREY TEA 50 BAGS,4,2/23/22 15:53,301071,930,3720,Kurunegala
530493,40001,DILMAH CEYLON TEA 500G,5,2/26/22 11:43,301086,1310,6550,Anuradhapura
530494,40064,HORLICKS 500G,8,2/26/22 12:24,301041,1035,8280,Galle
530495,40020,ELEPHANT HOUSE CREAM SODA 1.5L,4,2/27/22 13:42,301130,435,1740,Gampaha
530496,40009,MUNCHEE TIKIRI MARIE 80G,2,2/28/22 9:25,301154,75,150,Colombo
530497,40001,DILMAH CEYLON TEA 500G,6,3/3/22 12:39,301220,1310,7860,Badulla
530498,40038,MOTHA FALUDA MIX 100G,3,3/7/22 10:36,301137,220,660,Matale
530499,40008,MUNCHEE LEMON PUFF 200G,3,3/9/22 10:45,301121,220,660,Hambantota
530500,40004,ZESTA TEA 400G,3,3/10/22 11:33,301016,1145,3435,Badulla
530501,40004,ZESTA TEA 400G,3,3/12/22 10:25,301085,1145,3435,Kalutara
530502,40010,MALIBAN MARIE BISCUITS 400G,1,3/12/22 20:37,,380,380,Gampaha
530503,40014,SPA CEYLON HAND CREAM,1,3/13/22 13:50,301029,2400,2400,Jaffna
530504,40078,SOFTLOGIC COCONUT MILK 400ML,8,3/15/22 13:29,,350,2800,Hambantota
530505,40034,HARISCHANDRA COFFEE 100G,8,3/15/22 17:37,,415,3320,Matara
530506,40069,ANCHOR BUTTER 200G,6,3/16/22 10:52,301188,850,5100,Moneragala
530507,40003,DILMAH GREEN TEA 20 BAGS,4,3/16/22 13:39,301165,600,2400,Kegalle
C530508,40004,ZESTA TEA 400G,-3,3/17/22 13:39,301211,1145,-3435,Kandy
530509,40019,ELEPHANT HOUSE GINGER BEER 1.5L,3,3/17/22 14:47,301065,435,1305,Jaffna
530510,40018,MD MANGO CHUTNEY 400G,8,3/18/22 12:31,301154,710,5680,Kalutara
530511,40003,DILMAH GREEN TEA 20 BAGS,2,3/19/22 8:05,301007,600,1200,Anuradhapura
530512,40051,LANKA SOY CHICKEN FLAVOUR 90G,2,3/19/22 9:51,301204,130,260,Gampaha
530513,40079,CEYLON TOBACCO (CIGARETTES PACK),2,3/19/22 18:21,301003,1310,2620,Kurunegala
530514,40061,VELVET BEAUTY SOAP 100G,2,3/20/22 10:07,301194,165,330,Gampaha
530515,40023,RATHTHI MILK POWDER 400G,4,3/20/22 15:03,301166,1200,4800,Gampaha
530516,40051,LANKA SOY CHICKEN FLAVOUR 90G,5,3/22/22 8:33,301005,130,650,Gampaha
530517,40028,BAIRAHA CHICKEN 1KG,3,3/22/22 13:04,301026,1585,4755,Gampaha
530518,40041,BABY CHERAMY SOAP 90G,3,3/22/22 15:51,301170,155,465,Gampaha
530519,40001,DILMAH CEYLON TEA 500G,4,3/24/22 9:20,301002,1310,5240,Ratnapura
530520,40058,DIVA WASHING POWDER 1KG,2,3/25/22 18:09,,710,1420,Kandy
530521,40035,CBL SAMAPOSHA 200G,5,3/28/22 14:56,301054,195,975,Kalutara
530522,40050,RANCRISP CASHEWS 50G,1,3/28/22 18:43,301046,380,380,Kurunegala
530523,40038,MOTHA FALUDA MIX 100G,1,3/29/22 15:42,,220,220,Jaffna
530524,40057,VIM DISHWASH LIQUID 500ML,2,3/30/22 9:58,301137,490,980,Puttalam
530525,40019,ELEPHANT HOUSE GINGER BEER 1.5L,1,3/30/22 20:45,,435,435,Colombo
530526,40004,ZESTA TEA 400G,2,3/31/22 11:09,301049,1145,2290,Jaffna
530527,40018,MD MANGO CHUTNEY 400G,1,4/1/22 9:03,301056,710,710,Vavuniya
530528,40001,DILMAH CEYLON TEA 500G,1,4/1/22 10:54,,1310,1310,Galle
530529,40004,ZESTA TEA 400G,5,4/5/22 11:48,301148,1145,5725,Gampaha
530530,40077,PILAWOOS FALOODA MIX 200G,1,4/5/22 14:06,,380,380,Matale
530531,40082,NECTO 1.5L,2,4/6/22 15:04,301133,380,760,Ratnapura
530532,40017,MD MIXED FRUIT JAM 500G,1,4/8/22 16:06,,710,710,Moneragala
530533,40002,DILMAH EARL GREY TEA 50 BAGS,2,4/9/22 12:36,,930,1860,Colombo
530534,40005,WATAWALA TEA 400G,6,4/10/22 13:55,301204,850,5100,Ampara
530535,40005,WATAWALA TEA 400G,1,4/12/22 8:23,301128,850,850,Ratnapura
530536,40010,MALIBAN MARIE BISCUITS 400G,10,4/12/22 10:37,301141,380,3800,Kurunegala
530537,40081,SPRITE 1.5L,5,4/12/22 12:30,301088,380,1900,Colombo
530538,40086,FITS COOKING OIL 1L,5,4/12/22 13:05,301006,1200,6000,Colombo
530539,40041,BABY CHERAMY SOAP 90G,5,4/13/22 14:22,301051,155,775,Gampaha
530540,40002,DILMAH EARL GREY TEA 50 BAGS,1,4/14/22 9:45,301039,930,930,Galle
530541,40017,MD MIXED FRUIT JAM 500G,2,4/15/22 18:06,301178,710,1420,Kurunegala
530542,40040,SIGNAL TOOTHPASTE 120G,1,4/16/22 14:44,301001,250,250,Kalutara
530543,40001,DILMAH CEYLON TEA 500G,1,4/16/22 17:47,301097,1310,1310,Moneragala
530544,40001,DILMAH CEYLON TEA 500G,2,4/16/22 17:55,301181,1310,2620,Kandy
530545,40089,KANDOS CHOCOLATE BAR 100G,2,4/17/22 13:30,301033,275,550,Kegalle
530546,40017,MD MIXED FRUIT JAM 500G,3,4/18/22 9:11,301109,710,2130,Badulla
530547,40011,MALIBAN LEMON PUFF 200G,2,4/19/22 15:34,301020,220,440,Colombo
530548,40067,COLGATE TOOTHPASTE 120G,3,4/19/22 17:21,301170,260,780,Gampaha
530549,40027,KEELLS CHICKEN SAUSAGES 500G,2,4/20/22 17:44,301192,1035,2070,Gampaha
530550,40053,WIJAYA CHILLI POWDER 250G,3,4/22/22 15:03,301148,490,1470,Colombo
530551,40059,SURF EXCEL 1KG,5,4/22/22 15:31,301046,930,4650,Kalutara
530552,40010,MALIBAN MARIE BISCUITS 400G,2,4/22/22 20:51,301148,380,760,Matale
530553,40002,DILMAH EARL GREY TEA 50 BAGS,3,4/25/22 18:04,301133,930,2790,Ratnapura
530554,40090,RITZBURY CHOCOLATE BAR 100G,6,4/25/22 19:55,,285,1710,Matara
530555,40049,ROZA PASTA MACARONI 400G,1,4/26/22 9:58,,330,330,Matale
530556,40037,MOTHA STRAWBERRY JELLY 100G,2,4/26/22 18:59,301002,130,260,Jaffna
